RaceId,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
913,2014-04-20,WHJ,2000,WAST, 7:03.4,SYRA, 7:04.0,MIST, 7:08.6,ORST, 7:10.7,GONZ, 7:13.3,PENN, 7:17.4,UMIA, 7:38.1,,,Final,Clemson Invite
914,2014-04-20,WHV,2000,ORST, 7:08.8,RADC, 7:11.2,DUKE, 7:20.4,OKLA, 7:23.4,TENN, 7:24.6,IOWA, 7:26.4,UMIA, 7:27.3,,,Final,Clemson Invite
915,2014-04-20,WHJ,2000,RADC, 7:35.6,ORST, 7:49.4,TENN, 7:51.4,OKLA, 7:58.1,UMIA, 8:01.3,IOWA, 8:11.5,DUKE, 8:15.0,,,Final,Clemson Invite
916,2014-04-20,WHV,2000,WISC, 7:15.5,SYRA, 7:18.9,LOUV, 7:23.4,PENN, 7:24.2,GONZ, 7:31.0,COLU, 7:39.6,TEX, 7:53.5,,,Final,Clemson Invite
917,2014-04-20,WHJ,2000,LOUV, 7:26.9,SYRA, 7:28.5,WISC, 7:31.7,PENN, 7:45.5,GONZ, 7:49.3,TEX, 7:50.2,COLU, 7:51.7,,,Final,Clemson Invite
918,2014-04-20,WHV,2000,UCLA, 7:04.3,INDI, 7:05.5,WAST, 7:11.4,MIST, 7:11.6,DART, 7:13.1,CORN, 7:16.0,CLEM, 7:20.2,,,Final,Clemson Invite
919,2014-04-20,WHJ,2000,INDI, 7:22.4,UCLA, 7:24.7,WAST, 7:27.4,MIST, 7:37.7,CLEM, 7:41.3,DART, 7:41.7,CORN, 7:55.3,,,Final,Clemson Invite
920,2014-04-20,WHV,2000,CORN, 6:51.5,LOUV, 6:53.9,DART, 6:55.9,DUKE, 7:00.6,COLU, 7:02.2,IOWA, 7:05.3,OKLA, 7:06.3,,,Final,Clemson Invite
921,2014-04-20,WHJ,2000,LOUV, 7:04.4,DART, 7:10.5,IOWA, 7:10.8,OKLA, 7:14.8,CORN, 7:17.4,COLU, 7:18.9,DUKE, 7:31.5,,,Final,Clemson Invite
922,2014-04-20,WHV,0,WLSM, 6:55.2,TUFT, 6:59.9,WPI, 7:04.3,CLRK, 7:26.4,SKID, 7:38.0,,,,,,,Final,Worcester Racing
923,2014-04-20,WHJ,0,WLSM, 7:11.6,WPI, 7:22.5,TUFT, 7:25.3,,,,,,,,,,,Final,Worcester Racing
924,2014-04-20,MHV,0,WPI, 6:12.1,SKID, 6:23.9,TUFT, 6:26.5,UVM, 6:31.4,,,,,,,,,Final,Baker Cup
925,2014-04-20,MHJ,0,WPI, 6:25.2,SKID, 6:39.0,TUFT, 6:51.6,,,,,,,,,,,Final,Baker Cup
926,2014-04-20,WLV,2000,STAN, 6:39.2,WISC, 6:43.3,BU, 6:44.0,,,,,,,,,,,Final,BU v Stanford & Wisconsin
927,2014-04-20,WLV,2000,RADC, 6:44.7,MIT, 7:08.4,,,,,,,,,,,,,Final,The Muri Cup
928,2014-04-23,WHV,2000,HAML, 7:00.4,UNIO, 7:12.9,,,,,,,,,,,,,Final,Hamilton College vs. Union College
929,2014-04-23,WHJ,2000,HAML, 7:02.0,UNIO, 7:16.8,,,,,,,,,,,,,Final,Hamilton College vs. Union College
930,2014-04-23,MHV,2000,HAML, 6:13.6,UNIO, 6:16.8,,,,,,,,,,,,,Final,Hamilton College vs. Union College
931,2014-04-23,MHJ,2000,UNIO, 6:34.2,HAML, 6:40.3,,,,,,,,,,,,,Final,Hamilton College vs. Union College
932,2014-04-25,WHV,2000,NOVS, 6:53.4,BARR, 7:03.7,ROLL, 7:20.1,FLTC, 7:29.7,TAMP, 8:59.2,,,,,,,Final,Sunshine State Conference Championship
933,2014-04-25,WHV,2000,URI, 6:42.3,ALAB, 6:50.8,,,,,,,,,,,,,Final,Dale England Cup - Friday
934,2014-04-25,WHJ,2000,URI, 6:44.6,ALAB, 6:59.0,,,,,,,,,,,,,Final,Dale England Cup - Friday
935,2014-04-25,WHV,2000,ND, 6:17.9,INDI, 6:23.2,,,,,,,,,,,,,Final,Dale England Cup - Friday
936,2014-04-25,WHJ,2000,ND, 6:24.8,INDI, 6:32.1,,,,,,,,,,,,,Final,Dale England Cup - Friday
937,2014-04-26,MLV,0,MIT, 5:58.7,PENN, 6:00.7,,,,,,,,,,,,,Final,University of Pennsylvania vs. M.I.T.
938,2014-04-26,MLV,2000,PRIN, 5:49.7,YALE, 5:50.0,HARV, 5:55.8,,,,,,,,,,,Final,Goldthwait Cup
939,2014-04-26,MLJ,2000,PRIN, 5:49.5,HARV, 5:56.7,YALE, 5:58.6,,,,,,,,,,,Final,Goldthwait Cup
940,2014-04-26,MLV,0,DELA, 5:42.0,NAVY, 5:45.1,PENN, 5:46.6,,,,,,,,,,,Final,UPenn/Navy/Delaware
941,2014-04-26,MLJ,0,NAVY, 5:58.6,DELA, 6:04.9,,,,,,,,,,,,,Final,UPenn/Navy/Delaware
942,2014-04-26,MHV,2000,YALE, 6:00.9,PRIN, 6:03.9,CORN, 6:08.7,,,,,,,,,,,Final,Carnegie Cup
943,2014-04-26,MHJ,2000,PRIN, 6:13.5,YALE, 6:19.8,CORN, 6:21.2,,,,,,,,,,,Final,Carnegie Cup
944,2014-04-26,MHV,2000,HARV, 5:34.6,NAVY, 5:36.2,PENN, 5:48.6,,,,,,,,,,,Final,Adams Cup
945,2014-04-26,MHJ,2000,HARV, 5:44.8,NAVY, 5:46.6,PENN, 5:52.0,,,,,,,,,,,Final,Adams Cup
946,2014-04-26,MHV,2000,GW, 6:04.3,RUTG, 6:08.2,GEOR, 6:08.9,,,,,,,,,,,Final,Rutgers/Georgetown/George Washington
947,2014-04-26,MHJ,2000,GW, 6:12.9,GEOR, 6:23.7,RUTG, 6:43.2,,,,,,,,,,,Final,Rutgers/Georgetown/George Washington
948,2014-04-26,MHV,2000,BRWN, 5:23.2,DART, 5:30.2,,,,,,,,,,,,,Final,Atalanta Cup
949,2014-04-26,MHJ,2000,BRWN, 5:30.0,DART, 5:37.6,,,,,,,,,,,,,Final,Atalanta Cup
950,2014-04-26,MHV,2000,BU, 6:03.4,COLU, 6:05.1,SYRA, 6:14.2,,,,,,,,,,,Final,Syracuse/Boston Univ/Columbia
951,2014-04-26,MHJ,2000,BU, 6:03.1,SYRA, 6:13.6,COLU, 6:16.2,,,,,,,,,,,Final,Syracuse/Boston Univ/Columbia
952,2014-04-26,WHV,2000,CAL, 6:34.2,WASH, 6:37.3,,,,,,,,,,,,,Final,Simpson Cup
953,2014-04-26,WHJ,2000,CAL, 6:46.8,WASH, 6:49.2,,,,,,,,,,,,,Final,Simpson Cup
954,2014-04-26,WHV,2000,DREX, 6:46.6,STJO, 6:56.3,TEMP, 6:57.1,VILN, 7:01.5,PHIL, 7:03.8,LASL, 7:27.4,,,,,Final,Kelly Cup
955,2014-04-26,WHJ,2000,DREX, 6:49.6,TEMP, 7:01.1,STJO, 7:05.2,LASL, 7:20.7,,,,,,,,,Final,Kelly Cup
956,2014-04-26,WHV,2000,USC, 6:32.2,STAN, 6:35.5,,,,,,,,,,,,,Final,Stanford vs. USC
957,2014-04-26,WHJ,2000,STAN, 6:57.4,USC, 7:05.6,,,,,,,,,,,,,Final,Stanford vs. USC
958,2014-04-26,WHV,2000,CFLA, 6:53.0,TULS, 6:56.2,,,,,,,,,,,,,Final,UCF Invite - Saturday
959,2014-04-26,WHJ,2000,TULS, 7:01.8,CFLA, 7:07.2,,,,,,,,,,,,,Final,UCF Invite - Saturday
960,2014-04-26,WHV,2000,UMIA, 6:53.2,OLDD, 7:01.7,,,,,,,,,,,,,Final,UCF Invite - Saturday
961,2014-04-26,WHJ,2000,UMIA, 7:09.5,OLDD, 7:28.4,,,,,,,,,,,,,Final,UCF Invite - Saturday
962,2014-04-26,WHV,2000,CFLA, 6:33.7,UMIA, 6:36.8,,,,,,,,,,,,,Final,UCF Invite - Saturday
963,2014-04-26,WHJ,2000,UMIA, 6:44.5,CFLA, 6:58.3,,,,,,,,,,,,,Final,UCF Invite - Saturday
964,2014-04-26,WHV,2000,OLDD, 6:36.1,TULS, 6:38.1,,,,,,,,,,,,,Final,UCF Invite - Saturday
965,2014-04-26,WHJ,2000,TULS, 6:47.6,OLDD, 6:50.6,,,,,,,,,,,,,Final,UCF Invite - Saturday
966,2014-04-26,WLV,2000,BU, 6:56.6,BUCK, 6:57.7,,,,,,,,,,,,,Final,Lake Pinchot Racing
967,2014-04-26,WHV,2000,BUCK, 7:00.1,CONN, 7:14.6,,,,,,,,,,,,,Final,Lake Pinchot Racing
968,2014-04-26,WHJ,2000,BUCK, 8:12.8,CONN, 8:39.6,,,,,,,,,,,,,Final,Lake Pinchot Racing
969,2014-04-26,WHV,2000,BU, 7:01.1,DELA, 7:20.7,,,,,,,,,,,,,Final,Lake Pinchot Racing
970,2014-04-26,WHJ,2000,BU, 7:24.0,DELA, 7:46.7,,,,,,,,,,,,,Final,Lake Pinchot Racing
971,2014-04-26,WHV,2000,CONN, 7:07.9,DELA, 7:19.6,,,,,,,,,,,,,Final,Lake Pinchot Racing
972,2014-04-26,WHJ,2000,CONN, 7:47.2,DELA, 7:51.6,,,,,,,,,,,,,Final,Lake Pinchot Racing
973,2014-04-26,WHV,2000,BUCK, 0:00.0,BU, 0:02.3,,,,,,,,,,,,,Final,Lake Pinchot Racing
974,2014-04-26,WHJ,2000,BU, 7:26.6,BUCK, 7:40.2,,,,,,,,,,,,,Final,Lake Pinchot Racing
975,2014-04-26,WHV,2000,UVA, 6:30.6,SYRA, 6:39.7,,,,,,,,,,,,,Final,UVA Invite
976,2014-04-26,WHJ,2000,UVA, 6:32.7,SYRA, 6:45.7,,,,,,,,,,,,,Final,UVA Invite
977,2014-04-26,WHV,2000,MIST, 6:38.2,DUKE, 6:46.4,,,,,,,,,,,,,Final,UVA Invite
978,2014-04-26,WHJ,2000,MIST, 6:52.4,DUKE, 7:07.8,,,,,,,,,,,,,Final,UVA Invite
979,2014-04-26,WHV,2000,UVA, 6:30.0,MIST, 6:37.9,,,,,,,,,,,,,Final,UVA Invite
980,2014-04-26,WHJ,2000,UVA, 6:33.0,MIST, 6:52.8,,,,,,,,,,,,,Final,UVA Invite
981,2014-04-26,WHV,2000,SYRA, 6:48.2,DUKE, 6:52.9,,,,,,,,,,,,,Final,UVA Invite
982,2014-04-26,WHJ,2000,SYRA, 6:47.1,DUKE, 7:11.4,,,,,,,,,,,,,Final,UVA Invite
983,2014-04-26,WHV,2000,ND, 6:20.0,URI, 6:39.8,,,,,,,,,,,,,Final,Dale England Cup - Saturday
984,2014-04-26,WHJ,2000,ND, 6:37.8,URI, 6:54.0,,,,,,,,,,,,,Final,Dale England Cup - Saturday
985,2014-04-26,WHV,2000,INDI, 6:24.6,ALAB, 6:52.9,,,,,,,,,,,,,Final,Dale England Cup - Saturday
986,2014-04-26,WHJ,2000,INDI, 6:34.8,ALAB, 7:05.6,,,,,,,,,,,,,Final,Dale England Cup - Saturday
987,2014-04-26,WHV,2000,ND, 6:26.6,ALAB, 6:58.1,,,,,,,,,,,,,Final,Dale England Cup - Saturday
988,2014-04-26,WHJ,2000,ND, 6:35.7,ALAB, 7:04.9,,,,,,,,,,,,,Final,Dale England Cup - Saturday
989,2014-04-26,WHV,2000,INDI, 6:28.6,URI, 6:47.4,,,,,,,,,,,,,Final,Dale England Cup - Saturday
990,2014-04-26,WHJ,2000,INDI, 6:40.8,URI, 6:50.2,,,,,,,,,,,,,Final,Dale England Cup - Saturday
991,2014-04-26,WHV,2000,SMU, 6:42.5,COK, 6:50.3,,,,,,,,,,,,,Final,SMU vs. Central Oklahoma
992,2014-04-26,WHV,2000,BRWN, 6:44.2,CORN, 6:49.9,,,,,,,,,,,,,Final,Cornell University vs. Brown University
993,2014-04-26,WHJ,2000,BRWN, 6:46.6,CORN, 7:09.8,,,,,,,,,,,,,Final,Cornell University vs. Brown University
994,2014-04-26,WHV,2000,LEHI, 6:52.8,HAML, 6:55.9,COLG, 6:56.3,,,,,,,,,,,Final,Hamilton College vs. Colgate University
995,2014-04-26,WHJ,2000,HAML, 6:58.9,LEHI, 7:02.6,COLG, 7:13.9,,,,,,,,,,,Final,Hamilton College vs. Colgate University
996,2014-04-26,WHV,2000,NORT, 6:35.5,BC, 6:44.7,MIT, 6:53.5,,,,,,,,,,,Final,Northeastern University vs. Boston College
997,2014-04-26,WHJ,2000,BC, 6:48.1,NORT, 6:55.0,MIT, 7:16.8,,,,,,,,,,,Final,Northeastern University vs. Boston College
998,2014-04-26,WHJ,0,SIMM, 7:29.9,TUFT, 7:41.2,,,,,,,,,,,,,Final,Malden River Spirit Regatta
999,2014-04-26,WHJ,0,WELL, 7:18.0,SMIT, 7:22.2,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1000,2014-04-26,WHV,0,TUFT, 7:13.2,SIMM, 7:23.9,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1001,2014-04-26,WHV,0,WELL, 6:54.5,SMIT, 7:15.0,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1002,2014-04-26,WHJ,0,SMIT, 7:34.2,TUFT, 7:36.7,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1003,2014-04-26,WHJ,0,WELL, 7:28.2,SIMM, 7:36.8,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1004,2014-04-26,WHV,0,SMIT, 7:14.0,SIMM, 7:29.9,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1005,2014-04-26,WHV,0,WELL, 6:56.8,TUFT, 7:01.7,,,,,,,,,,,,,Final,Malden River Spirit Regatta
1006,2014-04-26,WHV,2000,UNIO, 7:22.2,STJF, 7:44.3,RPI, 7:46.3,,,,,,,,,,,Final,Mohawk River Racing
1007,2014-04-26,WHJ,0,SACS, 6:59.6,STMY, 7:03.6,LOMY, 7:20.8,,,,,,,,,,,Heat3,WIRA Regatta - Heats
1008,2014-04-26,WHJ,0,UPOR, 7:07.2,SDSU, 7:11.3,SCLA, 7:53.9,,,,,,,,,,,Heat2,WIRA Regatta - Heats
1009,2014-04-26,WHV,0,WWAS, 7:01.4,PUGS, 7:08.4,LECL, 7:18.9,OC, 7:26.8,MILL, 7:31.6,,,,,,,Heat3,WIRA Regatta - Heats
1010,2014-04-26,WHV,0,HUMS, 7:00.7,UCSD, 7:12.7,UCDV, 7:13.0,UCSB, 7:18.9,PACL, 7:23.6,,,,,,,Heat3,WIRA Regatta - Heats
1011,2014-04-26,WHV,0,UPOR, 6:59.6,LOMY, 7:02.6,SCLA, 7:35.9,,,,,,,,,,,Heat3,WIRA Regatta - Heats
1012,2014-04-26,WHV,0,STMY, 6:52.9,SACS, 6:56.5,SEAT, 7:01.1,SDSU, 7:08.9,,,,,,,,,Heat3,WIRA Regatta - Heats
1013,2014-04-26,MHV,0,UCSB, 6:08.2,OC, 6:11.1,WAST, 6:16.4,WWAS, 6:21.1,CHAP, 6:48.2,CSLB, 6:49.0,,,,,Heat3,WIRA Regatta - Heats
1014,2014-04-26,MHV,0,UCLA, 6:03.3,UCIR, 6:03.4,PUGS, 6:11.4,UCDV, 6:24.5,SONO, 6:28.7,SDSU, 6:40.1,,,,,Heat3,WIRA Regatta - Heats
1015,2014-04-26,WHJ,0,ROMO, 7:16.8,FAIR, 7:27.3,CANI, 7:36.6,IONA, 8:41.6,,,,,,,,,Heat3,MAAC Championships
1016,2014-04-26,WHJ,0,JAX, 7:14.9,MRST, 7:22.0,DRAK, 7:27.6,STET, 8:18.4,,,,,,,,,Heat3,MAAC Championships
1017,2014-04-26,WHV,0,MRST, 7:00.3,ROMO, 7:05.9,CANI, 7:10.7,IONA, 7:30.7,,,,,,,,,Heat3,MAAC Championships
1018,2014-04-26,WHV,0,JAX, 6:52.3,FAIR, 6:54.4,STET, 7:13.5,DRAK, 7:27.7,,,,,,,,,Heat3,MAAC Championships
1019,2014-04-26,MHJ,0,MRST, 6:00.2,JAX, 6:02.1,FAIR, 6:31.5,IONA, 6:34.5,,,,,,,,,Final,MAAC Championships
1020,2014-04-26,MHV,0,MRST, 5:42.6,JAX, 5:47.5,IONA, 6:03.3,CANI, 6:05.4,FAIR, 6:13.3,,,,,,,Final,MAAC Championships
1021,2014-04-26,WHJ,0,STET, 8:12.3,IONA, 8:31.6,,,,,,,,,,,,,Final,MAAC Championships
1022,2014-04-26,WHJ,0,JAX, 7:09.8,DRAK, 7:10.6,MRST, 7:16.7,ROMO, 7:18.3,CANI, 7:20.4,FAIR, 7:31.7,,,,,Final,MAAC Championships
1023,2014-04-26,WHV,0,DRAK, 7:24.6,IONA, 7:27.5,,,,,,,,,,,,,Final,MAAC Championships
1024,2014-04-26,WHV,0,JAX, 6:43.3,FAIR, 6:48.7,MRST, 6:50.7,CANI, 6:57.4,ROMO, 7:01.0,STET, 7:23.8,,,,,Final,MAAC Championships
1025,2014-04-26,WHV,0,OKC, 0:00.0,WICH, 0:02.4,,,,,,,,,,,,,Final,StrOklahoma
1026,2014-04-26,MHV,0,WICH, 6:38.5,COLO, 6:59.0,,,,,,,,,,,,,Final,StrOklahoma
1027,2014-04-26,MHV,0,WICH, 6:29.1,KAST, 6:49.2,,,,,,,,,,,,,Final,StrOklahoma
1028,2014-04-26,MHV,2000,BUFF, 6:38.0,GENS, 7:05.0,,,,,,,,,,,,,Final,SUNY Geneseo-Oswego-Buffalo
1029,2014-04-26,WHV,2000,GENS, 8:19.0,OSWE, 8:42.0,,,,,,,,,,,,,Final,SUNY Geneseo-Oswego-Buffalo
1030,2014-04-26,MHV,0,ND, 5:39.1,MIST, 5:39.7,ILLI, 5:52.5,KANS, 5:55.5,DEPA, 6:28.1,CLEV, 6:49.6,,,,,Heat2,MACRA Championships
1031,2014-04-26,MHV,0,GV, 5:32.8,CINC, 5:37.1,MINN, 5:37.6,WHEA, 6:03.6,STTH, 6:12.4,NORW, 6:28.0,,,,,Heat2,MACRA Championships
1032,2014-04-26,MHV,0,MICH, 6:06.4,MERC, 6:14.2,MSOE, 6:35.8,UCHI, 6:40.4,CWES, 6:43.9,,,,,,,Heat2,MACRA Championships
1033,2014-04-26,WHV,0,EMIC, 7:00.8,UCHI, 7:23.2,,,,,,,,,,,,,Heat1,MACRA Championships
1034,2014-04-26,WHV,0,MERC, 7:10.3,ILLI, 7:21.3,MARQ, 7:38.0,STTH, 7:57.7,,,,,,,,,Heat2,MACRA Championships
1035,2014-04-26,WHV,0,GV, 6:50.5,NORW, 7:14.3,CINC, 7:30.8,CLEV, 7:31.3,WHEA, 7:31.7,,,,,,,Heat2,MACRA Championships
1036,2014-04-26,MHJ,0,MICH, 5:57.1,ND, 6:08.4,MIST, 6:22.2,,,,,,,,,,,Heat2,MACRA Championships
1037,2014-04-26,MHJ,0,GV, 6:14.3,MINN, 6:17.3,ILLI, 7:16.9,,,,,,,,,,,Heat2,MACRA Championships
1038,2014-04-26,MHV,0,MICH, 5:51.3,GV, 5:54.4,MIST, 6:03.8,MERC, 6:06.3,ND, 6:08.4,CINC, 6:17.1,,,,,Final,MACRA Championships
1039,2014-04-26,WHV,0,GV, 6:53.4,MERC, 7:09.8,EMIC, 7:09.9,ILLI, 7:38.1,,,,,,,,,Final,MACRA Championships
1040,2014-04-26,MHJ,0,MICH, 6:01.2,GV, 6:06.8,MINN, 6:12.6,ND, 6:20.6,,,,,,,,,Final,MACRA Championships
1041,2014-04-26,MLV,0,MERC, 6:25.2,MSOE, 6:30.8,,,,,,,,,,,,,Final,MACRA Championships
1042,2014-04-26,MHV,2000,TRIN, 6:18.8,WESL, 6:19.9,,,,,,,,,,,,,Final,Lake Onota Racing
1043,2014-04-26,MHJ,2000,WESL, 6:18.6,TRIN, 6:23.3,,,,,,,,,,,,,Final,Lake Onota Racing
1044,2014-04-26,WHV,2000,TRIN, 7:07.4,WESL, 7:13.4,,,,,,,,,,,,,Final,Lake Onota Racing
1045,2014-04-26,WHJ,2000,TRIN, 7:18.1,WESL, 7:22.2,,,,,,,,,,,,,Final,Lake Onota Racing
1046,2014-04-26,MHV,2000,WILL, 6:08.3,WESL, 6:13.0,,,,,,,,,,,,,Final,Lake Onota Racing
1047,2014-04-26,MHJ,2000,WILL, 6:12.8,WESL, 6:16.6,,,,,,,,,,,,,Final,Lake Onota Racing
1048,2014-04-26,MHV,2000,ITHA, 6:12.4,WILL, 6:14.6,CSTG, 6:34.3,,,,,,,,,,,Final,Lake Onota Racing
1049,2014-04-26,MHJ,2000,WILL, 6:18.5,ITHA, 6:21.2,CSTG, 6:45.7,,,,,,,,,,,Final,Lake Onota Racing
1050,2014-04-26,WHV,2000,WILL, 6:57.8,WESL, 7:04.8,,,,,,,,,,,,,Final,Lake Onota Racing
1051,2014-04-26,WHJ,2000,WESL, 7:12.5,WILL, 7:24.6,,,,,,,,,,,,,Final,Lake Onota Racing
1052,2014-04-26,WHV,2000,WILL, 7:03.8,ITHA, 7:18.6,CSTG, 7:35.6,,,,,,,,,,,Final,Lake Onota Racing
1053,2014-04-26,WHJ,2000,ITHA, 7:27.3,WILL, 7:32.8,,,,,,,,,,,,,Final,Lake Onota Racing
1054,2014-04-26,MHV,2000,WILL, 6:08.9,BUCK, 6:13.5,,,,,,,,,,,,,Final,Lake Onota Racing
1055,2014-04-26,MHJ,2000,BUCK, 6:24.2,WILL, 6:30.3,,,,,,,,,,,,,Final,Lake Onota Racing
1056,2014-04-26,MHV,2000,ARMY, 5:37.2,PSU, 5:50.9,,,,,,,,,,,,,Final,USMA vs. Penn State
1057,2014-04-26,MHJ,2000,ARMY, 5:38.0,PSU, 5:48.0,,,,,,,,,,,,,Final,USMA vs. Penn State
1058,2014-04-26,WHV,2000,PSU, 6:22.0,ARMY, 6:30.0,,,,,,,,,,,,,Final,USMA vs. Penn State
1059,2014-04-26,MHJ,2000,UNH, 6:34.6,UVM, 6:43.5,,,,,,,,,,,,,Final,Bates Invite/18th President's Cup
1060,2014-04-26,WHV,2000,MIDD, 7:04.3,UNH, 7:13.7,UVM, 7:34.7,,,,,,,,,,,Final,Bates Invite/18th President's Cup
1061,2014-04-26,MHV,2000,BATE, 5:49.0,UNH, 5:54.0,UVM, 6:07.0,COLB, 6:13.0,,,,,,,,,Final,Bates Invite/18th President's Cup
1062,2014-04-26,WHV,2000,BATE, 6:26.0,MIDD, 6:32.0,UNH, 6:44.0,COLB, 6:46.0,UVM, 6:54.0,,,,,,,Final,Bates Invite/18th President's Cup
1063,2014-04-26,MHV,2000,BATE, 6:18.9,COLB, 6:26.3,BOWD, 6:50.3,,,,,,,,,,,Final,Bates Invite/18th President's Cup
1064,2014-04-26,WHV,2000,BATE, 7:02.3,BOWD, 7:11.7,COLB, 7:12.9,,,,,,,,,,,Final,Bates Invite/18th President's Cup
1065,2014-04-26,MHV,2000,DREX, 5:54.9,TEMP, 6:05.8,STJO, 6:09.9,VILN, 6:12.6,LASL, 6:17.3,,,,,,,Final,Bergen Cup
1066,2014-04-26,MHJ,2000,DREX, 6:02.9,TEMP, 6:04.3,STJO, 6:44.2,LASL, 6:58.1,,,,,,,,,Final,Bergen Cup
1067,2014-04-26,MHV,2000,WASH, 5:41.8,CAL, 5:42.4,,,,,,,,,,,,,Final,Schoch Cup
1068,2014-04-26,MHJ,2000,WASH, 5:46.8,CAL, 5:47.2,,,,,,,,,,,,,Final,Schoch Cup
1069,2014-04-26,MHV,2000,BC, 6:05.0,WPI, 6:10.1,,,,,,,,,,,,,Final,McCarthy-McGee Cup
1070,2014-04-26,MHJ,2000,WPI, 6:15.7,BC, 6:18.1,,,,,,,,,,,,,Final,McCarthy-McGee Cup
1071,2014-04-26,MHV,2000,LEHI, 6:06.6,HAML, 6:24.2,,,,,,,,,,,,,Final,Hamilton v Lehigh
1072,2014-04-26,MHJ,2000,LEHI, 6:23.4,HAML, 6:50.4,,,,,,,,,,,,,Final,Hamilton v Lehigh
1073,2014-04-26,MHV,2000,UNIO, 6:14.3,RPI, 6:22.0,,,,,,,,,,,,,Final,Union College vs. RPI
1074,2014-04-26,MHJ,2000,UNIO, 6:44.1,RPI, 7:09.0,,,,,,,,,,,,,Final,Union College vs. RPI
1075,2014-04-26,MHV,2000,MIT, 5:57.2,DELA, 6:03.7,URI, 6:07.4,UMAS, 6:14.8,,,,,,,,,Final,MIT/Delaware/UMass/URI
1076,2014-04-26,MHJ,2000,MIT, 6:08.3,DELA, 6:10.3,UMAS, 6:36.6,,,,,,,,,,,Final,MIT/Delaware/UMass/URI
1077,2014-04-26,WLV,2000,RADC, 7:14.4,PRIN, 7:24.4,,,,,,,,,,,,,Final,Class of 99 Cup
1078,2014-04-26,WHV,2000,MRMK, 7:32.1,ASSP, 7:33.8,FRPI, 7:59.3,,,,,,,,,,,Final,NE 10 Cup
1079,2014-04-26,WHV,0,SUSQ, 8:06.0,HAVE, 8:10.6,STMD, 8:43.7,,,,,,,,,,,Final,MARC Championships
1080,2014-04-26,WHV,0,WASC, 7:39.0,MAWA, 8:00.0,BRYN, 8:10.3,,,,,,,,,,,Heat3,MARC Championships
1081,2014-04-26,WHV,0,MARI, 7:25.8,FRMA, 7:41.5,NPRK, 8:10.1,RSTC, 9:23.8,,,,,,,,,Heat3,MARC Championships
1082,2014-04-26,MHV,0,WASC, 6:35.5,UMD, 6:44.0,MAWA, 6:48.7,HAVE, 7:05.0,,,,,,,,,Heat4,MARC Championships
1083,2014-04-26,MHV,0,MARI, 6:31.0,FRMA, 6:43.3,SUSQ, 7:32.2,,,,,,,,,,,Heat2,MARC Championships
1084,2014-04-26,MHJ,0,WASC, 7:06.9,UMD, 7:54.7,,,,,,,,,,,,,Final,MARC Championships
1085,2014-04-26,WHJ,0,MARI, 7:52.4,WASC, 8:17.0,FRMA, 8:50.5,MAWA, 9:05.5,,,,,,,,,Final,MARC Championships
1086,2014-04-26,MHV,0,WASC, 6:49.9,MARI, 6:56.5,UMD, 7:23.0,MAWA, 7:31.8,HAVE, 7:59.0,,,,,,,Final,MARC Championships
1087,2014-04-26,WHV,0,WASC, 7:11.7,MARI, 7:21.2,FRMA, 7:43.3,MAWA, 7:58.1,BRYN, 8:03.8,NPRK, 8:41.8,,,,,Final,MARC Championships
1088,2014-04-26,WHV,2000,YALE, 6:12.1,RADC, 6:17.0,,,,,,,,,,,,,Final,Nathaniel H. Case Cup
1089,2014-04-26,WHJ,2000,RADC, 6:23.9,YALE, 6:24.9,,,,,,,,,,,,,Final,Nathaniel H. Case Cup
1090,2014-04-27,MHV,2000,HC, 5:48.5,BUCK, 6:02.0,,,,,,,,,,,,,Final,Holy Cross v Bucknell
1091,2014-04-27,MHJ,2000,HC, 6:03.6,BUCK, 6:08.6,,,,,,,,,,,,,Final,Holy Cross v Bucknell
1092,2014-04-27,WHV,2000,PRIN, 6:55.5,DART, 7:04.6,PENN, 7:18.9,,,,,,,,,,,Final,The Class of 1984 Plaque
1093,2014-04-27,WHJ,2000,PRIN, 7:07.7,PENN, 7:22.2,DART, 7:28.2,,,,,,,,,,,Final,The Class of 1984 Plaque
1094,2014-04-27,WHV,2000,GEOR, 6:24.1,GW, 6:31.2,GMAS, 6:37.0,,,,,,,,,,,Final,George's Cup / Class of 1998 Cup
1095,2014-04-27,WHJ,2000,GEOR, 6:36.8,GW, 6:40.9,GMAS, 7:04.6,,,,,,,,,,,Final,George's Cup / Class of 1998 Cup
1096,2014-04-27,WHV,2000,UMIA, 7:08.1,OLDD, 7:11.6,TULS, 7:14.4,CFLA, 7:15.8,,,,,,,,,Final,UCF Invite - Sunday
1097,2014-04-27,WHJ,2000,UMIA, 7:16.7,TULS, 7:26.7,CFLA, 7:29.8,OLDD, 7:31.5,,,,,,,,,Final,UCF Invite - Sunday
