RaceId,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
71,2013-03-15,MHN,0,JAX, 7:36.0,CSTG, 7:57.9,STET, 8:09.4,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
72,2013-03-15,MHN,0,JAX, 7:54.0,CSTG, 8:12.0,STET, 8:44.0,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
73,2013-03-15,MHJ,0,TEMP, 6:56.0,JAX, 7:00.0,,,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
74,2013-03-15,MHJ,0,TEMP, 7:10.0,JAX, 7:11.0,,,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
75,2013-03-15,MHV,0,TEMP, 6:44.0,JAX, 6:51.0,CSTG, 7:15.0,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
76,2013-03-15,MHV,0,TEMP, 7:07.0,JAX, 7:09.0,CSTG, 7:20.0,,,,,,,,,,,Scrim,Stetson University Spring Break Scrimmage #2
77,2013-03-15,MHV,2000,GONZ, 6:11.7,USD, 6:14.8,UCSD, 6:18.2,,,,,,,,,,,Final,UCSD v USD/Gonzaga
78,2013-03-15,MHJ,2000,UCSD, 6:22.4,USD, 6:23.8,GONZ, 6:32.2,,,,,,,,,,,Final,UCSD v USD/Gonzaga
79,2013-03-16,MHN,0,ALAB, 7:52.6,RICH, 8:19.0,NCST, 8:51.1,,,,,,,,,,,Final,Augusta Invitational Regatta
80,2013-03-16,WHV,0,UCHR,10:13.0,NCST,10:49.9,,,,,,,,,,,,,Final,Augusta Invitational Regatta
81,2013-03-16,WHV,2000,SACS, 6:50.8,STMY, 6:54.6,UPOR, 6:57.0,UCSD, 7:00.7,HUMS, 7:06.2,SONO, 7:48.8,MILL, 7:51.8,,,Final,Sacramento State Invite
82,2013-03-16,WHJ,2000,SACS, 7:04.4,UPOR, 7:07.4,UCSD, 7:13.8,HUMS, 7:21.5,STMY, 7:24.3,,,,,,,Final,Sacramento State Invite
83,2013-03-16,WHV,2000,ALAB, 6:37.8,BUFF, 6:39.0,KANS, 6:40.5,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
84,2013-03-16,WHJ,2000,KANS, 6:42.5,BUFF, 6:43.6,ALAB, 6:54.3,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
85,2013-03-16,WHV,2000,UMIA, 6:29.7,WV, 6:42.2,DAYT, 6:49.3,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
86,2013-03-16,WHJ,2000,UMIA, 6:45.4,WV, 6:55.1,DAYT, 7:06.9,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
87,2013-03-16,WHV,2000,UVA, 6:30.6,ND, 6:36.0,GEOR, 6:59.1,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
88,2013-03-16,WHJ,2000,UVA, 6:36.5,ND, 6:47.2,GEOR, 7:19.7,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
89,2013-03-16,WHV,2000,LOUV, 6:37.2,DUKE, 6:44.4,EMIC, 7:25.9,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
90,2013-03-16,WHJ,2000,LOUV, 6:54.6,DUKE, 6:56.2,EMIC, 7:56.5,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
91,2013-03-16,WHV,2000,UMIA, 6:44.8,BUFF, 7:04.3,EMIC, 7:31.1,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
92,2013-03-16,WHJ,2000,BUFF, 7:03.8,UMIA, 7:04.2,EMIC, 7:57.5,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
93,2013-03-16,WHV,2000,ND, 6:40.0,DUKE, 6:44.8,KANS, 7:08.6,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
94,2013-03-16,WHJ,2000,ND, 6:55.3,DUKE, 7:04.4,KANS, 7:11.9,BUFF, 8:01.2,,,,,,,,,Final,Oak Ridge Cardinal Invite
95,2013-03-16,WHV,2000,GEOR, 7:04.8,ALAB, 7:10.4,DAYT, 7:20.0,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
96,2013-03-16,WHJ,2000,ALAB, 7:16.2,GEOR, 7:26.9,DAYT, 7:31.2,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
97,2013-03-16,WHV,2000,UVA, 6:32.1,LOUV, 6:39.7,WV, 7:05.5,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
98,2013-03-16,WHJ,2000,UVA, 0:00.0,LOUV, 0:20.2,WV, 0:33.4,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
99,2013-03-16,WHV,2000,BARR, 6:38.8,FLTC, 7:07.9,,,,,,,,,,,,,Final,Florida Tech vs. Barry University
100,2013-03-16,WHV,2000,SMU, 6:53.4,CREI, 7:05.9,,,,,,,,,,,,,Final,SMU vs. Creighton
101,2013-03-16,WHJ,2000,SMU, 7:18.0,CREI, 7:39.0,,,,,,,,,,,,,Final,SMU vs. Creighton
102,2013-03-16,WHV,2000,CLEM, 6:28.5,SYRA, 6:30.1,INDI, 6:41.7,BU, 6:46.9,PURD, 6:56.7,,,,,,,Final,Clemson University vs. et al
103,2013-03-16,WHJ,2000,CLEM, 6:40.8,SYRA, 6:51.9,BU, 6:53.0,INDI, 7:02.8,PURD, 7:36.6,,,,,,,Final,Clemson University vs. et al
104,2013-03-16,WHV,2000,BC, 7:27.9,STJO, 7:31.6,CANI, 7:56.0,FAIR, 8:25.8,LOYO, 8:39.2,,,,,,,Final,Jesuit Invitational Regatta -Women
105,2013-03-16,WHJ,2000,BC, 7:45.5,STJO, 8:21.3,FAIR, 8:36.3,CANI, 8:40.6,,,,,,,,,Final,Jesuit Invitational Regatta -Women
106,2013-03-16,MHV,2000,PUGS, 7:24.3,LECL, 7:46.0,,,,,,,,,,,,,Final,Governor's Cup Regatta
107,2013-03-16,WHV,2000,PUGS, 7:52.5,LECL, 7:57.3,WLMT, 8:19.7,,,,,,,,,,,Final,Governor's Cup Regatta
108,2013-03-16,WHJ,2000,PUGS, 8:47.3,LECL, 9:01.6,,,,,,,,,,,,,Final,Governor's Cup Regatta
109,2013-03-16,MHV,2000,OC, 5:54.0,UCLA, 5:55.0,,,,,,,,,,,,,Final,Orange Coast College vs. USC novice women
110,2013-03-16,MHJ,2000,UCLA, 6:15.0,OC, 6:22.0,,,,,,,,,,,,,Final,Orange Coast College vs. USC novice women
111,2013-03-16,WHV,2000,OC, 7:06.0,CHAP, 8:03.0,,,,,,,,,,,,,Final,Orange Coast College vs. USC novice women
112,2013-03-16,MHV,1950,FLA, 5:58.3,ARMY, 5:59.3,WESL, 6:05.0,ROLL, 6:10.6,EMOR, 6:48.2,,,,,,,Final,Rollins Invitational
113,2013-03-16,MHJ,1950,WESL, 6:12.5,FLA, 6:16.4,,,,,,,,,,,,,Final,Rollins Invitational
114,2013-03-16,MHN,1950,ROLL, 6:41.3,FLA, 6:55.1,EMBR, 6:58.3,EMOR, 7:21.4,,,,,,,,,Final,Rollins Invitational
115,2013-03-16,WHV,1950,WESL, 6:47.3,ARMY, 6:53.0,EMOR, 6:54.3,FLA, 7:03.3,ROLL, 7:13.2,,,,,,,Final,Rollins Invitational
116,2013-03-16,WHJ,1950,WESL, 7:04.8,FLA, 7:13.9,,,,,,,,,,,,,Final,Rollins Invitational
117,2013-03-16,MHN,0,VAND, 6:48.9,WASU, 6:49.5,,,,,,,,,,,,,Final,ACRA South - Saturday
118,2013-03-16,MHV,0,VAND, 6:28.5,WASU, 6:34.7,,,,,,,,,,,,,Final,ACRA South - Saturday
119,2013-03-16,MHV,0,TULN, 6:52.0,CCHR, 7:02.0,,,,,,,,,,,,,Final,ACRA South - Saturday
120,2013-03-16,MHJ,0,TULN, 7:16.8,VAND, 7:25.6,,,,,,,,,,,,,Final,ACRA South - Saturday
121,2013-03-16,MHN,0,VAND, 6:43.8,CCHR, 7:16.3,,,,,,,,,,,,,Final,ACRA South - Saturday
122,2013-03-16,WHV,0,WASU, 7:59.0,CCHR, 8:23.1,STLO, 8:31.5,,,,,,,,,,,Final,ACRA South - Saturday
123,2013-03-16,MHV,0,WASU, 6:43.5,CCHR, 7:02.5,,,,,,,,,,,,,Final,ACRA South - Saturday
124,2013-03-16,MHV,0,VAND, 6:34.6,TULN, 6:46.5,,,,,,,,,,,,,Final,ACRA South - Saturday
125,2013-03-16,MHV,1100,TENN, 4:49.3,UTCH*, 4:52.3,,,,,,,,,,,,,Final,UTC vs. Tennessee
126,2013-03-16,MHN,1100,TENN, 5:26.5,UTCH*, 5:41.5,,,,,,,,,,,,,Final,UTC vs. Tennessee
127,2013-03-16,MHV,2000,UCIR, 5:52.7,LOMY, 6:07.2,SDSU, 6:19.8,,,,,,,,,,,Final,Parker Cup
128,2013-03-16,MHJ,2000,UCIR, 5:51.3,SDSU, 6:20.3,,,,,,,,,,,,,Final,Parker Cup
129,2013-03-16,MHN,2000,SDSU, 5:50.1,UCIR, 6:01.3,LOMY, 6:32.1,,,,,,,,,,,Final,Parker Cup
130,2013-03-16,MHV,2000,GEOR, 6:28.6,STJO, 6:45.8,BC, 6:46.3,FAIR, 7:16.4,LOYO, 7:46.6,,,,,,,Final,Jesuit Invitational Regatta -Men
131,2013-03-16,MHJ,2000,GEOR, 6:45.3,BC, 6:59.3,FAIR, 7:56.3,,,,,,,,,,,Final,Jesuit Invitational Regatta -Men
132,2013-03-16,MHN,2000,GEOR, 6:40.8,BC, 6:42.3,FAIR, 7:11.1,,,,,,,,,,,Final,Jesuit Invitational Regatta -Men
133,2013-03-17,MHV,2000,OKC, 6:50.6,WICH, 7:15.8,KAST, 7:25.8,,,,,,,,,,,Final,OCU Sprints
134,2013-03-17,MHJ,2000,OKC, 7:13.7,WICH, 8:11.3,,,,,,,,,,,,,Final,OCU Sprints
135,2013-03-17,MHV,2000,OKC, 6:25.0,KAST, 7:04.7,,,,,,,,,,,,,Final,OCU Sprints
136,2013-03-17,MHJ,2000,OKC, 6:38.6,WICH, 7:40.4,,,,,,,,,,,,,Final,OCU Sprints
137,2013-03-17,WHV,2000,OKC, 7:33.8,WICH, 7:38.5,,,,,,,,,,,,,Final,OCU Sprints
138,2013-03-17,WHV,0,WASU, 8:34.3,CCHR, 9:15.6,,,,,,,,,,,,,Final,ACRA South - Sunday
139,2013-03-17,MHV,0,WASU, 6:59.4,TULN, 7:14.9,,,,,,,,,,,,,Final,ACRA South - Sunday
140,2013-03-17,MHJ,0,WASU, 7:13.0,TULN, 7:28.0,,,,,,,,,,,,,Final,ACRA South - Sunday
141,2013-03-17,WHV,2000,UVA, 6:27.8,DUKE, 6:41.5,ALAB, 7:02.7,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
142,2013-03-17,WHJ,2000,UVA, 6:46.7,DUKE, 6:59.2,ALAB, 7:19.1,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
143,2013-03-17,WHV,2000,ND, 6:39.5,LOUV, 6:43.2,UMIA, 6:50.8,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
144,2013-03-17,WHJ,2000,ND, 6:53.4,LOUV, 7:03.1,UMIA, 7:14.5,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
145,2013-03-17,WHV,2000,GEOR, 6:58.6,BUFF, 7:02.8,WV, 7:10.0,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
146,2013-03-17,WHJ,2000,BUFF, 7:07.9,WV, 7:17.1,GEOR, 7:27.1,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
147,2013-03-17,WHV,2000,DAYT, 7:03.0,KANS, 7:06.7,EMIC, 7:34.7,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
148,2013-03-17,WHJ,2000,KANS, 7:23.1,DAYT, 7:39.9,EMIC, 8:07.0,,,,,,,,,,,Final,Oak Ridge Cardinal Invite
149,2013-03-22,MHV,2000,NORT, 5:46.1,GW, 5:54.8,,,,,,,,,,,,,Final,Penn Invitational: Northeastern vs. GW
150,2013-03-22,MHJ,2000,NORT, 5:54.8,GW, 6:22.9,,,,,,,,,,,,,Final,Penn Invitational: Northeastern vs. GW
151,2013-03-22,MHV,2000,PENN, 5:48.3,GEOR, 5:50.4,,,,,,,,,,,,,Final,Penn Invitational: Georgetown vs. Penn
152,2013-03-22,MHJ,2000,PENN, 6:02.7,GEOR, 6:22.0,,,,,,,,,,,,,Final,Penn Invitational: Georgetown vs. Penn
153,2013-03-22,MHN,2000,PENN, 6:09.5,GEOR, 6:25.0,,,,,,,,,,,,,Final,Penn Invitational: Georgetown vs. Penn
154,2013-03-22,WHV,2000,USD, 6:44.1,TULS, 6:49.4,,,,,,,,,,,,,Final,Longhorn Invitational
155,2013-03-22,WHJ,2000,USD, 6:57.6,TULS, 7:00.9,,,,,,,,,,,,,Final,Longhorn Invitational
156,2013-03-22,WHV,2000,IOWA, 7:01.9,CFLA, 7:09.1,,,,,,,,,,,,,Final,Longhorn Invitational
157,2013-03-22,WHJ,2000,IOWA, 7:09.6,CFLA, 7:17.1,,,,,,,,,,,,,Final,Longhorn Invitational
158,2013-03-22,WHV,2000,OKLA, 7:00.5,KAST, 7:12.0,,,,,,,,,,,,,Final,Longhorn Invitational
159,2013-03-22,WHJ,2000,OKLA, 7:03.9,KAST, 7:23.0,,,,,,,,,,,,,Final,Longhorn Invitational
160,2013-03-22,WHV,2000,TEX, 6:54.1,SMU, 7:14.8,,,,,,,,,,,,,Final,Longhorn Invitational
161,2013-03-22,WHJ,2000,TEX, 7:13.5,SMU, 7:42.3,,,,,,,,,,,,,Final,Longhorn Invitational
162,2013-03-22,MHN,2000,BOWD, 7:05.0,CONN, 7:14.0,CLRS, 7:46.0,,,,,,,,,,,Final,UConn/Bowdoin/Clarkson/Lawrence
163,2013-03-23,MLV,2000,PRIN, 6:26.2,NAVY, 6:35.4,,,,,,,,,,,,,Final,The Murtaugh Cup
164,2013-03-23,MLJ,2000,PRIN, 6:22.4,NAVY, 6:34.0,,,,,,,,,,,,,Final,The Murtaugh Cup
165,2013-03-23,MLN,2000,PRIN, 6:27.2,NAVY, 6:30.9,,,,,,,,,,,,,Final,The Murtaugh Cup
166,2013-03-23,MLV,2000,GEOR, 5:59.5,DELA, 6:00.1,,,,,,,,,,,,,Final,Georgetown v Delaware Lwts
167,2013-03-23,MLJ,2000,DELA, 6:20.0,GEOR, 6:29.1,,,,,,,,,,,,,Final,Georgetown v Delaware Lwts
168,2013-03-23,MLN,2000,DELA, 6:05.6,GEOR, 6:19.6,,,,,,,,,,,,,Final,Georgetown v Delaware Lwts
169,2013-03-23,MHV,2000,GEOR, 5:52.1,GW, 5:52.6,,,,,,,,,,,,,Final,Pennsylvania Invitational
170,2013-03-23,MHJ,2000,GEOR, 6:13.8,GW, 6:15.1,,,,,,,,,,,,,Final,Pennsylvania Invitational
171,2013-03-23,MHN,2000,GW, 6:18.7,GEOR, 6:25.9,,,,,,,,,,,,,Final,Pennsylvania Invitational
172,2013-03-23,MHV,2000,NORT, 5:46.1,PENN, 5:49.2,,,,,,,,,,,,,Final,Burk Cup
173,2013-03-23,MHJ,2000,NORT, 5:56.7,PENN, 6:03.5,,,,,,,,,,,,,Final,Burk Cup
174,2013-03-23,MHV,2000,PENN, 5:57.1,GW, 6:06.4,,,,,,,,,,,,,Final,McCausland Cup
175,2013-03-23,MHJ,2000,PENN, 6:03.4,GW, 6:14.9,,,,,,,,,,,,,Final,McCausland Cup
176,2013-03-23,MHN,2000,PENN, 6:09.4,GW, 6:21.2,,,,,,,,,,,,,Final,McCausland Cup
177,2013-03-23,MHV,2000,NORT, 5:55.0,GEOR, 6:00.1,,,,,,,,,,,,,Final,Pennsylvania Invitation
178,2013-03-23,MHJ,2000,NORT, 5:54.0,GEOR, 6:20.3,,,,,,,,,,,,,Final,Pennsylvania Invitation
179,2013-03-23,WHV,2000,USD, 6:53.7,KAST, 7:08.2,,,,,,,,,,,,,Final,Longhorn Invitational
180,2013-03-23,WHJ,2000,USD, 7:06.3,KAST, 7:11.6,,,,,,,,,,,,,Final,Longhorn Invitational
181,2013-03-23,WHV,2000,CFLA, 7:12.0,SMU, 7:23.5,,,,,,,,,,,,,Final,Longhorn Invitational
182,2013-03-23,WHJ,2000,CFLA, 7:24.5,SMU, 7:48.3,,,,,,,,,,,,,Final,Longhorn Invitational
183,2013-03-23,WHV,2000,OKLA, 6:57.1,TULS, 7:06.5,,,,,,,,,,,,,Final,Longhorn Invitational
184,2013-03-23,WHJ,2000,OKLA, 7:11.0,TULS, 7:27.6,,,,,,,,,,,,,Final,Longhorn Invitational
185,2013-03-23,WHV,2000,TEX, 6:51.1,IOWA, 6:58.4,,,,,,,,,,,,,Final,Longhorn Invitational
186,2013-03-23,WHJ,2000,TEX, 7:02.5,IOWA, 7:08.9,,,,,,,,,,,,,Final,Longhorn Invitational
187,2013-03-23,WHV,2000,ROMO, 7:18.3,FRMA, 7:27.8,CLNJ, 7:58.4,STMD, 8:11.3,RSTC, 9:03.6,,,,,,,Final,Franklin & Marshall Invitational
188,2013-03-23,WHJ,2000,ROMO, 7:50.5,FRMA, 8:12.5,,,,,,,,,,,,,Final,Franklin & Marshall Invitational
189,2013-03-23,WHV,2000,PENN, 6:38.0,STJO, 6:50.9,GW, 6:54.6,,,,,,,,,,,Final,Pennsylvania v St. Joes & GW
190,2013-03-23,WHJ,2000,PENN, 6:49.4,GW, 7:04.4,STJO, 7:14.1,,,,,,,,,,,Final,Pennsylvania v St. Joes & GW
