RaceId,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
42,2015-03-14,MHV,2000,OC,06:02.0,UCIR,06:06.0,SDSU,06:10.0,,,,,,,,,,,Final,Parker Cup
43,2015-03-14,MHV,2000,SCLA,05:47.8,UCSB,05:50.0,UCLA,06:03.7,,,,,,,,,,,Final,UCSB vs. UCLA/Santa Clara
44,2015-03-14,WHJ,,LOUV,06:07.8,ND,06:09.4,CFLA,06:18.6,KANS,06:29.5,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
45,2015-03-14,WHJ,,MINN,06:07.1,OKLA,06:10.5,CFLA,06:10.8,MIST,06:13.3,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
46,2015-03-14,WHJ,,MINN,06:08.5,OKLA,06:13.1,TENN,06:18.9,ALAB,06:29.3,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
47,2015-03-14,WHJ,,UVA,05:56.4,YALE,06:03.0,MIST,06:16.6,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
48,2015-03-14,WHJ,,UVA,06:00.2,ND,06:13.7,ALAB,06:24.1,KANS,06:28.4,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
49,2015-03-14,WHJ,,YALE,06:06.5,LOUV,06:11.0,TENN,06:25.4,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
50,2015-03-14,WHJ,2000,BC,06:24.1,DREX,06:27.5,STJO,06:28.1,VILN,06:36.5,,,,,,,,,Final,St Joseph's University v etal
51,2015-03-14,WHJ,2000,CLEM,06:54.3,DUKE,06:56.8,,,,,,,,,,,,,Final,Clemson University vs. Duke/BU Lights
52,2015-03-14,WHJ,2000,CLEM,07:00.2,DUKE,07:01.7,,,,,,,,,,,,,Final,Clemson University vs. Duke/BU Lights
53,2015-03-14,WHJ,2000,ORGN,07:57.4,LECL,08:05.2,WLMT,08:53.3,,,,,,,,,,,Final,Hagg Lake Invitational
54,2015-03-14,WHJ,2000,SACS,06:57.9,UCSD,07:11.5,STMY,07:13.2,HUMS,07:36.0,MILL,07:55.2,,,,,,,Final,Sacramento State Invite
55,2015-03-14,WHJ,2000,SMU,08:29.4,COK,08:33.2,CREI,08:39.8,,,,,,,,,,,Final,SMU Invitational
56,2015-03-14,WHV,,MINN,05:59.8,OKLA,06:01.0,TENN,06:11.9,ALAB,06:18.8,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
57,2015-03-14,WHV,,MINN,06:00.1,CFLA,06:04.0,OKLA,06:05.0,MIST,06:06.4,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
58,2015-03-14,WHV,,ND,05:56.8,CFLA,06:00.8,LOUV,06:01.3,KANS,06:21.5,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
59,2015-03-14,WHV,,UVA,05:53.1,YALE,06:01.8,MIST,06:10.9,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
60,2015-03-14,WHV,,UVA,05:53.6,ND,06:03.5,KANS,06:21.0,ALAB,06:21.8,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
61,2015-03-14,WHV,,YALE,06:03.5,LOUV,06:06.3,TENN,06:16.0,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
62,2015-03-14,WHV,1950,ROLL,06:59.1,FLA,07:10.8,BRYA,07:34.3,,,,,,,,,,,Final,Spring Break Race
63,2015-03-14,WHV,2000,CAL#,07:38.7,CHCO,07:55.9,,,,,,,,,,,,,Final,Cal Lightweights vs. Chico State University
64,2015-03-14,WHV,2000,CLEM,06:40.9,DUKE,06:47.5,BU#,07:02.1,,,,,,,,,,,Final,Clemson University vs. Duke/BU Lights
65,2015-03-14,WHV,2000,CLEM,06:48.9,DUKE,06:54.4,BU#,07:11.7,,,,,,,,,,,Final,Clemson University vs. Duke/BU Lights
66,2015-03-14,WHV,2000,LECL,07:21.9,WLMT,07:33.9,PACI,08:36.2,,,,,,,,,,,Final,Hagg Lake Invitational
67,2015-03-14,WHV,2000,ORGN,07:27.1,LECL,07:29.9,WLMT,07:44.6,,,,,,,,,,,Final,Hagg Lake Invitational
68,2015-03-14,WHV,2000,SACS,06:47.7,STMY,06:53.9,HUMS,06:56.6,OC,07:00.2,UCSD,07:01.5,MILL,07:34.6,,,,,Final,Sacramento State Invite
69,2015-03-14,WHV,2000,SMU,07:53.1,COK,08:19.7,CREI,08:27.0,,,,,,,,,,,Final,SMU Invitational
70,2015-03-14,WHV,2000,STJO,06:15.4,BC,06:16.7,DREX,06:18.3,VILN,06:27.1,LASL,07:10.0,,,,,,,Final,St Joseph's University v etal
71,2015-03-14,WHV,2000,UCLA,06:07.9,LOMY,06:29.1,,,,,,,,,,,,,Final,UCLA vs. LMU
72,2015-03-15,MHJ,2000,TEX,06:36.5,NWST,07:34.1,,,,,,,,,,,,,Final,Northwestern State vs. Texas/Tulane/Alabama
73,2015-03-15,MHV,2000,OKC,06:05.2,JAX,06:25.3,WICH,07:30.8,,,,,,,,,,,Final,OCU Opening Day
74,2015-03-15,MHV,2000,OKC,06:11.6,JAX,06:30.4,WICH,07:11.3,,,,,,,,,,,Final,OCU Opening Day
75,2015-03-15,MHV,2000,TEX,06:28.0,ALAB,06:32.7,TULN,06:37.0,,,,,,,,,,,Final,Northwestern State vs. Texas/Tulane/Alabama
76,2015-03-15,WHJ,,MIST,06:10.1,TENN,06:15.3,ALAB,06:19.4,KANS,06:30.8,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
77,2015-03-15,WHJ,,UVA,06:02.6,LOUV,06:14.6,OKLA,06:17.3,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
78,2015-03-15,WHJ,,YALE,06:02.9,MINN,06:09.1,ND,06:09.1,CFLA,06:18.2,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
79,2015-03-15,WHV,,MIST,06:01.2,KANS,06:05.1,TENN,06:05.3,ALAB,06:11.1,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
80,2015-03-15,WHV,,UVA,05:54.3,LOUV,06:04.5,OKLA,06:05.8,,,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
81,2015-03-15,WHV,,YALE,05:55.4,ND,05:57.8,MINN,06:02.6,CFLA,06:03.1,,,,,,,,,Final,Oak Ridge Cardinal Invite - Saturday
82,2015-03-15,WHV,2000,OC,07:12.1,UCDV,07:16.0,,,,,,,,,,,,,Final,UC Davis vs. OCC 
83,2015-03-15,WHV,2000,OKC,07:32.0,WICH,07:56.0,,,,,,,,,,,,,Final,OCU Opening Day
84,2015-03-15,WHV,2000,OKC,07:39.0,WICH,08:10.0,,,,,,,,,,,,,Final,OCU Opening Day
85,2015-03-15,WHV,2000,TULN,07:51.2,TEX,08:05.4,NWST,08:14.9,,,,,,,,,,,Final,Northwestern State vs. Texas/Tulane/Alabama
86,2015-03-19,WHJ,2000,JAX,06:14.3,DRAK,06:40.5,,,,,,,,,,,,,Final,Jacksonville vs. Drake & Stetson
87,2015-03-19,WHV,2000,JAX,05:50.8,DRAK,06:09.3,STET,06:23.0,,,,,,,,,,,Final,Jacksonville vs. Drake & Stetson
88,2015-03-19,WHV,2000,JAX,05:56.4,DRAK,06:17.9,STET,06:25.2,,,,,,,,,,,Final,Jacksonville vs. Drake & Stetson
89,2015-03-20,MHJ,2000,HAML,06:11.0,SKID,06:31.0,,,,,,,,,,,,,Final,Hamilton College vs. Skidmore College
90,2015-03-20,MHV,2000,HAML,05:48.0,SKID,05:57.0,,,,,,,,,,,,,Final,Hamilton College vs. Skidmore College
91,2015-03-20,WHJ,2000,HAML,06:49.4,SKID,07:15.6,,,,,,,,,,,,,Final,Hamilton College vs. Skidmore College
92,2015-03-20,WHV,2000,HAML,06:20.5,SKID,06:53.2,,,,,,,,,,,,,Final,Hamilton College vs. Skidmore College
93,2015-03-21,MHJ,,CINC,06:40.8,WASU,06:41.4,,,,,,,,,,,,,Final,Vanderbilt Invitational
94,2015-03-21,MHJ,2000,COLU,05:58.0,FLTC,06:04.5,,,,,,,,,,,,,Final,Governor's Cup 2015 (Men)
95,2015-03-21,MHJ,2000,DELA,06:20.2,LEHI,06:51.4,,,,,,,,,,,,,Final,Lehigh University vs. University of Delaware
96,2015-03-21,MHJ,2000,OC,06:16.6,UCLA,06:45.1,,,,,,,,,,,,,Final,Orange Coast College vs. UCLA
97,2015-03-21,MHJ,2000,PENN,05:54.7,GW,06:01.7,DREX,06:05.4,,,,,,,,,,,Final,McCausland Cup
98,2015-03-21,MHJ,2000,UCSB,06:37.6,USC,07:03.8,LOMY,07:24.9,,,,,,,,,,,Final,Gordon Cup
99,2015-03-21,MHV,,CINC,06:24.9,WASU,06:37.6,EMOR,06:53.2,,,,,,,,,,,Final,Vanderbilt Invitational
100,2015-03-21,MHV,,CINC,06:34.9,DAYT,06:49.2,VAND,06:58.8,,,,,,,,,,,Final,Vanderbilt Invitational
101,2015-03-21,MHV,,WASU,06:38.8,DAYT,06:55.8,EMOR,07:03.3,,,,,,,,,,,Final,Vanderbilt Invitational
102,2015-03-21,MHV,1500,ND,04:58.6,MARI,05:02.2,,,,,,,,,,,,,Final,Marietta College vs. Notre Dame
103,2015-03-21,MHV,1850,TULN,06:11.0,WICH,06:23.0,,,,,,,,,,,,,Final,Tulane vs. Wichita State
104,2015-03-21,MHV,1950,ROLL,05:54.1,FLA,06:06.7,EMBR#,06:30.6,,,,,,,,,,,Final,Rollins Invitational
105,2015-03-21,MHV,2000,DELA,06:05.2,LEHI,06:21.1,,,,,,,,,,,,,Final,Lehigh University vs. University of Delaware
106,2015-03-21,MHV,2000,FLTC,05:39.4,COLU,05:43.4,,,,,,,,,,,,,Final,Governor's Cup 2015 (Men)
107,2015-03-21,MHV,2000,FLTC,05:59.5,JAX,06:24.1,,,,,,,,,,,,,Final,Governor's Cup 2015 (Men)
108,2015-03-21,MHV,2000,OC,05:56.1,UCLA,06:03.6,,,,,,,,,,,,,Final,Orange Coast College vs. UCLA
109,2015-03-21,MHV,2000,PENN,05:46.7,DREX,05:50.2,GW,05:55.1,,,,,,,,,,,Final,McCausland Cup
110,2015-03-21,MHV,2000,UCSB,05:55.7,USC,06:11.0,LOMY,06:17.5,,,,,,,,,,,Final,Gordon Cup
111,2015-03-21,WHJ,1500,DUQN,05:36.5,DAYT,05:50.1,,,,,,,,,,,,,Final,Marietta vs. North Park
112,2015-03-21,WHJ,1500,DUQN,05:51.7,DAYT,06:11.7,,,,,,,,,,,,,Final,Marietta vs. North Park
113,2015-03-21,WHJ,1950,ROLL,07:10.7,FLA,07:21.4,,,,,,,,,,,,,Final,Rollins Invitiational
114,2015-03-21,WHJ,2000,ALAB,07:31.1,DRAK,08:08.5,,,,,,,,,,,,,Final,University of Alabama vs. Drake University
115,2015-03-21,WHJ,2000,CFLA,06:45.8,COLU,06:53.8,UMIA,07:07.9,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
116,2015-03-21,WHJ,2000,COLU,07:00.4,BARR,07:13.9,,,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
117,2015-03-21,WHJ,2000,DELA,07:15.2,LEHI,07:25.5,,,,,,,,,,,,,Final,Lehigh University vs. University of Delaware
118,2015-03-21,WHJ,2000,KAST,06:58.2,TULS,07:06.0,,,,,,,,,,,,,Final,University of Tulsa vs. Kansas State University
119,2015-03-21,WHJ,2000,LOMY,06:44.9,UCSB,07:00.4,,,,,,,,,,,,,Final,Berg Cup
120,2015-03-21,WHJ,2000,OLDD,06:35.7,UNC,06:41.7,,,,,,,,,,,,,Final,Old Dominion vs. UNC
121,2015-03-21,WHJ,2000,PENN,06:38.9,STJO,06:50.2,GW,06:50.7,,,,,,,,,,,Final,UPenn vs. St. Joes & GW
122,2015-03-21,WHJ,2000,TEMP,07:04.3,LEHI,07:12.0,,,,,,,,,,,,,Final,Temple vs. Lehigh & Delaware
123,2015-03-21,WHJ,2000,TEMP,07:11.0,GW,07:12.8,,,,,,,,,,,,,Final,Temple vs. George Washington
124,2015-03-21,WHV,,VAND,07:45.3,CINC,08:01.3,EMOR,08:04.6,,,,,,,,,,,Final,Vanderbilt Invitational
125,2015-03-21,WHV,1500,DUQN,05:34.0,DAYT,05:41.9,MARI,05:48.4,NPRK,06:31.4,,,,,,,,,Final,Marietta vs. North Park
126,2015-03-21,WHV,1500,DUQN,05:35.0,DAYT,05:45.5,,,,,,,,,,,,,Final,Marietta vs. North Park
127,2015-03-21,WHV,1850,WICH,06:26.0,TULN,06:32.0,,,,,,,,,,,,,Final,Tulane vs. Wichita State
128,2015-03-21,WHV,1950,ROLL,06:50.6,FLA,07:11.7,,,,,,,,,,,,,Final,Rollins Invitiational
129,2015-03-21,WHV,2000,ALAB,07:21.4,DRAK,07:43.6,,,,,,,,,,,,,Final,University of Alabama vs. Drake University
130,2015-03-21,WHV,2000,BARR,06:33.0,FLTC,06:52.6,,,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
131,2015-03-21,WHV,2000,CFLA,06:31.8,COLU,06:34.1,UMIA,06:39.2,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
132,2015-03-21,WHV,2000,CFLA,06:45.2,FLTC,07:32.5,,,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
133,2015-03-21,WHV,2000,COLU,06:47.1,BARR,06:55.9,,,,,,,,,,,,,Final,Governor's Cup 2015 (Women)
134,2015-03-21,WHV,2000,KAST,06:46.6,TULS,06:49.2,,,,,,,,,,,,,Final,University of Tulsa vs. Kansas State University
135,2015-03-21,WHV,2000,LEHI,06:57.5,DELA,07:06.9,,,,,,,,,,,,,Final,Lehigh University vs. University of Delaware
136,2015-03-21,WHV,2000,OLDD,06:29.1,UNC,06:35.7,,,,,,,,,,,,,Final,Old Dominion vs. UNC
137,2015-03-21,WHV,2000,PENN,06:37.1,STJO,06:44.4,GW,06:54.7,,,,,,,,,,,Final,UPenn vs. St. Joes & GW
138,2015-03-21,WHV,2000,TEMP,06:40.6,LEHI,06:41.5,,,,,,,,,,,,,Final,Temple vs. Lehigh & Delaware
139,2015-03-21,WHV,2000,TEMP,06:58.0,GW,07:03.8,,,,,,,,,,,,,Final,Temple vs. George Washington
140,2015-03-21,WHV,2000,UCSB,06:34.5,LOMY,06:35.1,OC,06:45.6,UCIR,06:49.9,CSLB,07:01.1,,,,,,,Final,Berg Cup
141,2015-03-22,MHJ,2000,ORST,06:25.1,GONZ,06:37.1,,,,,,,,,,,,,Final,Gonzaga vs. Oregon State
142,2015-03-22,MHV,2000,ORST,06:22.5,GONZ,06:36.1,,,,,,,,,,,,,Final,Gonzaga vs. Oregon State
143,2015-03-22,WHJ,2000,ORST,07:17.6,GONZ,07:21.2,,,,,,,,,,,,,Final,Gonzaga University vs. Oregon State University
144,2015-03-22,WHV,2000,GONZ,07:01.2,ORST,07:01.7,,,,,,,,,,,,,Final,Gonzaga University vs. Oregon State University
145,2015-03-26,WHV,2000,WLMT,07:42.3,CHCO,07:57.0,,,,,,,,,,,,,Final,Chico State vs. Willamette
146,2015-03-28,MHJ,,DREX,06:03.4,TEMP,06:04.7,HC,06:12.3,MICH,06:12.6,UVA,06:13.3,STJO,06:27.9,,,,,Final,Murphy Cup
147,2015-03-28,MHJ,,OKC,06:33.9,ROLL,06:57.0,,,,,,,,,,,,,Final,John Hunter Regatta
148,2015-03-28,MHJ,,CAL,06:01.6,UCSD,06:24.4,USD,06:27.1,UCLA,06:58.0,,,,,,,,,Heat,San Diego Crew Classic - Saturday
149,2015-03-28,MHJ,,DREX,06:05.1,MICH,06:07.3,HC,06:08.7,BC,06:18.8,UNC,06:30.0,WASC,06:37.0,,,,,Heat,Murphy Cup
150,2015-03-28,MHJ,,MICH,06:20.3,STJO,06:32.5,,,,,,,,,,,,,Heat,Murphy Cup
151,2015-03-28,MHJ,,NAVY,06:14.5,UBC,06:20.9,UCSB,06:26.9,SDSU,06:37.0,,,,,,,,,Heat,San Diego Crew Classic - Saturday
152,2015-03-28,MHJ,,PENN,06:12.3,STAN,06:19.0,UCIR,06:48.1,SCLA,06:50.1,,,,,,,,,Heat,San Diego Crew Classic - Saturday
153,2015-03-28,MHJ,,TEMP,06:06.2,UVA,06:10.2,BUCK,06:24.9,DELA,06:31.4,,,,,,,,,Heat,Murphy Cup
154,2015-03-28,MHJ,1960,TEX,06:47.0,COLO,07:13.0,,,,,,,,,,,,,Final,2015 Red Bud Roundup
155,2015-03-28,MHJ,2000,BRWN,05:46.4,YALE,05:50.1,,,,,,,,,,,,,Final,Albert Cup
156,2015-03-28,MHJ,2000,COLU,05:38.7,RUTG,06:00.5,,,,,,,,,,,,,Final,Collins Cup
157,2015-03-28,MHJ,2000,PRIN,06:38.5,GEOR,07:00.7,,,,,,,,,,,,,Final,Annual Scrimmage
158,2015-03-28,MHV,,ARMY,06:05.4,BC,06:07.4,STJO,06:08.2,UNC,06:11.7,BUCK,06:22.5,WASC,06:24.0,,,,,Final,Murphy Cup
159,2015-03-28,MHV,,DELA#,05:56.4,UVA,05:58.0,TEMP,06:00.4,MICH,06:02.0,HC,06:05.1,DELA,06:07.5,,,,,Final,Murphy Cup
160,2015-03-28,MHV,,LOMY,06:47.2,SONO,06:50.3,CALM,06:55.8,PUGS,06:58.0,LECL,07:02.2,ILLI,07:10.4,,,,,Final,San Diego Crew Classic - Saturday
161,2015-03-28,MHV,,OKC,06:07.9,ROLL,06:17.2,GATC,06:17.4,KANS,06:36.5,FLA,06:40.0,VAND,06:41.2,ALAB,06:51.2,,,Final,John Hunter Regatta
162,2015-03-28,MHV,,OKC,06:24.5,COLB,06:36.2,UGA,06:52.1,EMOR,07:03.5,LSU,07:09.9,WICH,07:11.9,UTCH,07:19.8,,,Final,John Hunter Regatta
163,2015-03-28,MHV,,ROLL,06:31.1,KANS,06:35.3,FLA,06:37.2,CLEM,06:50.2,TULN,07:01.4,,,,,,,Final,John Hunter Regatta
164,2015-03-28,MHV,,CAL,05:49.7,PENN,06:01.3,DREX,06:11.7,,,,,,,,,,,Heat,San Diego Crew Classic - Saturday
165,2015-03-28,MHV,,HC,06:06.3,BUCK,06:11.8,UNC,06:12.2,LAFA,06:25.0,LEHI,06:29.1,,,,,,,Heat,Murphy Cup
166,2015-03-28,MHV,,MICH,06:07.6,BC,06:10.6,BATE,06:26.8,HAML,06:36.2,LASL,06:47.5,,,,,,,Heat,Murphy Cup
167,2015-03-28,MHV,,NAVY,05:58.9,STAN,06:04.0,GV,06:07.0,UBC,06:10.4,,,,,,,,,Heat,San Diego Crew Classic - Saturday
168,2015-03-28,MHV,,SCLA,06:23.8,OC,06:24.0,SDSU,06:33.5,UCDV,06:37.8,SONO,06:42.8,ILLI,07:16.0,,,,,Heat,San Diego Crew Classic - Saturday
169,2015-03-28,MHV,,TEMP,05:59.9,DELA#,06:03.6,ARMY,06:11.1,STJO,06:18.4,,,,,,,,,Heat,Murphy Cup
170,2015-03-28,MHV,,UCSB,06:16.8,UCSD,06:20.6,ND,06:22.3,UCLA,06:34.8,LECL,06:53.6,PUGS,07:00.0,,,,,Heat,San Diego Crew Classic - Saturday
171,2015-03-28,MHV,,USD,06:23.4,UCIR,06:25.4,PURD,06:25.6,USC,06:41.6,LOMY,06:45.1,CALM,06:46.1,CSLB,07:01.1,,,Heat,San Diego Crew Classic - Saturday
172,2015-03-28,MHV,,UVA,06:05.2,DELA,06:09.4,WASC,06:16.3,VILN,06:19.6,PITT,06:35.6,,,,,,,Heat,Murphy Cup
173,2015-03-28,MHV,1960,TEX,06:23.0,COLO,06:23.2,BAYL,07:48.0,,,,,,,,,,,Final,2015 Red Bud Roundup
174,2015-03-28,MHV,2000,COLU,05:35.5,RUTG,05:47.6,,,,,,,,,,,,,Final,Collins Cup
175,2015-03-28,MHV,2000,MRST,06:05.1,FAIR,06:21.5,IONA,07:00.2,,,,,,,,,,,Final,Iona vs. Fairfield
176,2015-03-28,MHV,2000,MRST,06:08.6,FAIR,06:25.2,IONA,07:19.1,,,,,,,,,,,Final,Iona vs. Fairfield
177,2015-03-28,MHV,2000,PRIN,06:15.4,GEOR,06:34.2,,,,,,,,,,,,,Final,Annual Scrimmage
178,2015-03-28,MHV,2000,WWAS,07:03.3,WAST,07:08.5,,,,,,,,,,,,,Final,Daffodil Sprints - Men
179,2015-03-28,MHV,2000,YALE,05:35.1,BRWN,05:42.4,,,,,,,,,,,,,Final,Albert Cup
180,2015-03-28,MLJ,2000,PRIN,06:32.2,GEOR,07:08.3,,,,,,,,,,,,,Final,Fosburgh Cup
181,2015-03-28,MLJ,2000,YALE,06:39.6,NAVY,06:42.5,,,,,,,,,,,,,Final,Navy vs Yale: Eads Johnson Cup
182,2015-03-28,MLV,,DELA,06:20.7,MICH,06:39.1,PITT,06:41.5,PSU,06:50.4,,,,,,,,,Final,Murphy Cup
183,2015-03-28,MLV,,PURD,06:36.8,GATC,06:39.9,UCSB,06:48.1,CAL,06:59.9,SACS,07:05.2,,,,,,,Heat,San Diego Crew Classic - Saturday
184,2015-03-28,MLV,2000,PENN,05:49.3,MERC,05:57.9,,,,,,,,,,,,,Final,Penn v Mercyhurst
185,2015-03-28,MLV,2000,PRIN,06:34.9,GEOR,06:54.9,,,,,,,,,,,,,Final,Fosburgh Cup
186,2015-03-28,MLV,2000,YALE,06:26.5,NAVY,06:27.9,,,,,,,,,,,,,Final,Navy vs Yale: Eads Johnson Cup
187,2015-03-28,WHJ,,LOUV,06:29.7,MIST,06:38.6,,,,,,,,,,,,,Final,Big Ten/ACC Double Dual
