RaceId,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
37,3/6/2016,MHV,,SCLA,06:07.6,UCDV,06:19.6,CALM,06:40.0,SONO,06:47.3,,,,,,,,,Final,UC Davis Invitational
38,3/6/2016,MHV,2000,SDSU,06:45.0,USC,06:59.2,CSLB,07:06.0,,,,,,,,,,,Final,Gruenberg Cup Regatta
39,3/6/2016,WHJ,,UCDV,07:35.4,SCLA,08:14.5,MILL,08:28.1,,,,,,,,,,,Final,UC Davis Invitational
40,3/6/2016,WHV,,SCLA,07:31.6,UCDV,07:36.6,MILL,07:52.3,,,,,,,,,,,Final,UC Davis Invitational
41,3/8/2016,MHJ,2000,GONZ,06:34.4,UCDV,07:05.6,,,,,,,,,,,,,Final,UCDavis vs. Gonzaga
42,3/8/2016,MHV,2000,UCDV,06:15.8,GONZ,06:16.2,,,,,,,,,,,,,Final,UCDavis vs. Gonzaga
43,3/11/2016,MHJ,2000,UCSD,06:25.1,GONZ,06:30.6,SCLA,06:43.2,,,,,,,,,,,Final,UCSD vs. Santa Clara and Gonzaga
44,3/11/2016,MHV,2000,SCLA,06:12.5,UCSD,06:15.2,GONZ,06:24.6,,,,,,,,,,,Final,UCSD vs. Santa Clara and Gonzaga
45,3/11/2016,MHV,750,OKC,02:13.9,WICH,02:33.7,,,,,,,,,,,,,Final,Opening Day Regatta Night Sprints
46,3/11/2016,MHV,750,OKC,02:18.0,WICH,02:38.8,,,,,,,,,,,,,Final,Opening Day Regatta Night Sprints
47,3/11/2016,WHV,750,COK,02:33.8,OKC,02:39.3,WICH,02:40.0,,,,,,,,,,,Final,Opening Day Regatta Night Sprints
48,3/11/2016,WHV,750,COK,02:33.8,WICH,02:35.8,OKC,02:37.4,,,,,,,,,,,Final,Opening Day Regatta Night Sprints
49,3/11/2016,WHV,750,COK,02:35.3,OKC,02:36.7,WICH,02:38.9,,,,,,,,,,,Final,Opening Day Regatta Night Sprints
50,3/12/2016,MHJ,2000,OKC,06:23.1,WICH,06:57.2,,,,,,,,,,,,,Final,Opening Day Regatta
51,3/12/2016,MHJ,2000,UCSB,06:22.0,USD,06:32.5,SDSU,07:09.5,,,,,,,,,,,Final,Newport Regatta
52,3/12/2016,MHV,1950,ROLL,06:18.5,FLA,06:23.0,CFLA,06:27.0,,,,,,,,,,,Final,Rollins Spring Break Race
53,3/12/2016,MHV,2000,DREX,06:10.0,LASL,06:37.8,VILN,06:55.8,,,,,,,,,,,Final,Drexel vs LaSalle vs Villanova
54,3/12/2016,MHV,2000,LOYO,06:41.2,LEHI,06:41.9,,,,,,,,,,,,,Final,Lehigh University vs. Loyola University
55,3/12/2016,MHV,2000,OKC,06:09.0,WICH,07:10.9,,,,,,,,,,,,,Final,Opening Day Regatta
56,3/12/2016,MHV,2000,UCSB,06:07.4,OC,06:12.2,USD,06:19.9,UCIR,06:20.3,UCLA,06:26.1,SDSU,06:29.5,USC,06:51.8,,,Final,Newport Regatta
57,3/12/2016,WHJ,2000,CREI,07:18.3,SMU,07:30.9,,,,,,,,,,,,,Final,SMU vs. Creighton University
58,3/12/2016,WHJ,2000,DREX,07:25.0,VILN,07:47.5,,,,,,,,,,,,,Final,Drexel vs. LaSalle & Villanova
59,3/12/2016,WHJ,2000,LEHI,07:58.7,LOYO,09:20.0,,,,,,,,,,,,,Final,Lehigh University vs. Loyola University
60,3/12/2016,WHJ,2000,MICH,06:20.8,LOUV,06:30.5,CFLA,06:49.8,WV,06:56.8,,,,,,,,,Final,Cardinal Invite
61,3/12/2016,WHJ,2000,MINN,06:40.7,OKLA,06:48.0,CLEM,06:48.7,ALAB,07:02.7,,,,,,,,,Final,Cardinal Invite
62,3/12/2016,WHJ,2000,ND,06:35.0,MINN,06:39.6,LOUV,06:45.9,WV,07:09.6,,,,,,,,,Final,Cardinal Invite
63,3/12/2016,WHJ,2000,OKLA,06:36.0,KANS,06:40.6,MIST,06:41.8,ALAB,06:50.1,,,,,,,,,Final,Cardinal Invite
64,3/12/2016,WHJ,2000,PUGS,07:21.6,UPOR,07:25.5,,,,,,,,,,,,,Final,Pacific Lutheran Invite
65,3/12/2016,WHJ,2000,SACS,06:33.3,STMY,06:44.7,UCSD,06:52.1,HUMS,07:06.1,MILL,08:06.9,,,,,,,Final,Sacramento State Invite
66,3/12/2016,WHJ,2000,UCLA,07:40.8,LOMY,07:58.0,,,,,,,,,,,,,Final,UCLA vs. LMU
67,3/12/2016,WHJ,2000,UNC,07:12.4,GMAS,07:46.8,,,,,,,,,,,,,Final,George Mason University vs. University of North Carolina
68,3/12/2016,WHJ,2000,UPOR,07:34.1,PACL,07:38.6,,,,,,,,,,,,,Final,Pacific Lutheran Invite
69,3/12/2016,WHJ,2000,UVA,06:14.1,ND,06:20.4,KANS,06:30.9,MIST,06:32.6,,,,,,,,,Final,Cardinal Invite
70,3/12/2016,WHJ,2000,UVA,06:25.1,MICH,06:25.9,CLEM,06:47.6,CFLA,06:58.1,,,,,,,,,Final,Cardinal Invite
71,3/12/2016,WHJ,2000,WWAS,07:07.8,PUGS,07:46.4,,,,,,,,,,,,,Final,Pacific Lutheran Invite - Session II
72,3/12/2016,WHJ,2000,WWAS,07:09.6,PACL,07:41.5,,,,,,,,,,,,,Final,Pacific Lutheran Invite - Session II
73,3/12/2016,WHV,1950,FLA,07:19.3,ROLL,07:23.1,,,,,,,,,,,,,Final,Rollins Spring Break Race
74,3/12/2016,WHV,2000,CLEM,06:40.6,MINN,06:45.3,OKLA,06:52.0,ALAB,06:58.9,,,,,,,,,Final,Cardinal Invite
75,3/12/2016,WHV,2000,COK,07:05.7,OKC,07:19.1,WICH,07:24.2,,,,,,,,,,,Final,Opening Day Regatta
76,3/12/2016,WHV,2000,DREX,07:10.9,VILN,07:16.4,LASL,07:42.8,,,,,,,,,,,Final,Drexel vs. LaSalle & Villanova
77,3/12/2016,WHV,2000,FLTC,07:20.9,ASSP,07:56.2,,,,,,,,,,,,,Final,Florida Tech vs. Assumption College
78,3/12/2016,WHV,2000,LEHI,07:33.7,LOYO,08:26.9,,,,,,,,,,,,,Final,Lehigh University vs. Loyola University
79,3/12/2016,WHV,2000,LOUV,06:30.5,ND,06:31.9,MINN,06:39.0,WV,06:56.6,,,,,,,,,Final,Cardinal Invite
80,3/12/2016,WHV,2000,MICH,06:15.9,LOUV,06:23.5,CFLA,06:27.6,WV,06:45.2,,,,,,,,,Final,Cardinal Invite
81,3/12/2016,WHV,2000,MIST,06:28.5,OKLA,06:35.2,KANS,06:39.6,ALAB,06:45.3,,,,,,,,,Final,Cardinal Invite
82,3/12/2016,WHV,2000,SACS,06:15.0,STMY,06:22.5,OC,06:28.5,UCSD,06:30.6,HUMS,06:33.7,MILL,07:04.5,,,,,Final,Sacramento State Invite
83,3/12/2016,WHV,2000,SEAT,07:04.2,PACL,07:12.1,,,,,,,,,,,,,Final,Pacific Lutheran Invite
84,3/12/2016,WHV,2000,SEAT,07:07.7,PUGS,07:37.9,,,,,,,,,,,,,Final,Pacific Lutheran Invite
85,3/12/2016,WHV,2000,SMU,07:24.4,CREI,07:35.6,,,,,,,,,,,,,Final,SMU vs. Creighton University
86,3/12/2016,WHV,2000,UCLA,07:10.4,LOMY,07:26.2,,,,,,,,,,,,,Final,UCLA vs. LMU
87,3/12/2016,WHV,2000,UNC,07:03.6,GMAS,07:12.0,,,,,,,,,,,,,Final,George Mason University vs. University of North Carolina
88,3/12/2016,WHV,2000,UPOR,06:52.8,WWAS,06:57.9,PUGS,07:22.4,,,,,,,,,,,Final,Pacific Lutheran Invite - Session II
89,3/12/2016,WHV,2000,UVA,06:07.9,ND,06:11.4,MIST,06:13.1,KANS,06:31.3,,,,,,,,,Final,Cardinal Invite
90,3/12/2016,WHV,2000,UVA,06:23.0,MICH,06:23.7,CFLA,06:38.2,CLEM,06:38.8,,,,,,,,,Final,Cardinal Invite
91,3/12/2016,WHV,2000,WWAS,06:58.4,UPOR,07:02.1,PACL,07:13.1,,,,,,,,,,,Final,Pacific Lutheran Invite - Session II
92,3/13/2016,WHJ,2000,MICH,06:33.9,ND,06:44.1,KANS,06:58.6,,,,,,,,,,,Final,Cardinal Invite
93,3/13/2016,WHJ,2000,MINN,06:42.3,MIST,06:59.7,CFLA,07:07.3,WV,07:11.2,,,,,,,,,Final,Cardinal Invite
94,3/13/2016,WHJ,2000,UVA,06:39.1,LOUV,06:42.1,OKLA,06:49.5,CLEM,06:55.8,,,,,,,,,Final,Cardinal Invite
95,3/13/2016,WHV,2000,MICH,06:25.4,ND,06:33.5,KANS,06:51.5,,,,,,,,,,,Final,Cardinal Invite
96,3/13/2016,WHV,2000,MIST,06:37.9,MINN,06:41.8,CFLA,06:46.1,WV,07:03.9,,,,,,,,,Final,Cardinal Invite
97,3/13/2016,WHV,2000,UVA,06:29.4,LOUV,06:36.3,CLEM,06:37.3,OKLA,06:48.0,,,,,,,,,Final,Cardinal Invite
98,3/18/2016,MHV,2000,FRMA,06:13.0,STMD,06:16.0,,,,,,,,,,,,,Final,St. Marys of MD vs. Franklin & Marshall
99,3/18/2016,WHJ,2000,CFLA,07:05.5,CONN,07:08.4,JAX,07:24.8,NOVS,07:34.1,,,,,,,,,Final,UCF vs. Connecticut
100,3/18/2016,WHJ,2000,STMD,07:10.0,FRMA,07:27.0,,,,,,,,,,,,,Final,St. Marys of MD vs. Franklin & Marshall
101,3/18/2016,WHV,2000,CFLA,06:50.8,NOVS,07:03.8,JAX,07:06.6,CONN,07:11.5,,,,,,,,,Final,UCF vs. Connecticut
102,3/18/2016,WHV,2000,FRMA,06:46.0,STMD,06:58.0,,,,,,,,,,,,,Final,St. Marys of MD vs. Franklin & Marshall
103,3/19/2016,MHJ,1900,ORGN,06:50.1,LECL,07:01.4,,,,,,,,,,,,,Final,Hagg Lake Invitational
104,3/19/2016,MHJ,2000,GONZ,06:58.6,WAST,07:18.6,,,,,,,,,,,,,Final,Fawley Cup
105,3/19/2016,MHV,,DAYT,07:12.6,WASU,07:24.4,,,,,,,,,,,,,Final,Vanderbilt Invite
106,3/19/2016,MHV,,VAND,06:50.3,DAYT,06:54.6,,,,,,,,,,,,,Final,Vanderbilt Invite
107,3/19/2016,MHV,,VAND,06:56.2,WASU,07:16.1,,,,,,,,,,,,,Final,Vanderbilt Invite
108,3/19/2016,MHV,,WASU,07:35.7,CCHR,08:17.3,,,,,,,,,,,,,Final,Vanderbilt Invite
109,3/19/2016,MHV,1900,LECL,06:23.2,ORGN,06:30.7,,,,,,,,,,,,,Final,Hagg Lake Invitational
110,3/19/2016,MHV,2000,CAL#,06:47.0,SONO,06:50.5,,,,,,,,,,,,,Final,Dual
111,3/19/2016,MHV,2000,DELA,05:54.9,LEHI,06:20.2,,,,,,,,,,,,,Final,Lehigh vs. Delaware
112,3/19/2016,MHV,2000,GONZ,06:44.8,WAST,07:06.8,,,,,,,,,,,,,Final,Fawley Cup
113,3/19/2016,MHV,2000,PURD,05:03.0,MARI,05:06.0,,,,,,,,,,,,,Final,60th MC/Purdue Challenge Cup
114,3/19/2016,MHV,2000,UCSB,05:58.0,UCLA,06:11.8,,,,,,,,,,,,,Final,UCLA vs. UCSB
115,3/19/2016,WHJ,2000,ALAB,06:42.9,STMY,06:59.1,,,,,,,,,,,,,Final,Lake Natoma Racing
116,3/19/2016,WHJ,2000,ALAB,06:54.7,SACS,07:02.9,,,,,,,,,,,,,Final,Lake Natoma Racing
117,3/19/2016,WHJ,2000,ALAB,07:38.0,DRAK,07:42.0,,,,,,,,,,,,,Final,University of Alabama vs. Drake University
118,3/19/2016,WHJ,2000,BC,06:51.9,TEMP,06:57.9,,,,,,,,,,,,,Final,Schuylkill Racing
119,3/19/2016,WHJ,2000,BRYN,07:53.0,SUSQ,08:15.0,HAVE,08:21.0,,,,,,,,,,,Final,Bryn Mawr College vs. Haverford College
120,3/19/2016,WHJ,2000,DELA,06:51.3,TEMP,06:59.6,LEHI,07:08.9,,,,,,,,,,,Final,Schuylkill Racing
121,3/19/2016,WHJ,2000,DELA,06:52.9,STJO,06:58.8,,,,,,,,,,,,,Final,Schuylkill Racing
122,3/19/2016,WHJ,2000,DUKE,06:37.6,CLEM,06:39.6,UNC,07:00.4,,,,,,,,,,,Final,Carolinas Cup
123,3/19/2016,WHJ,2000,GONZ,06:54.2,ORST,07:08.2,,,,,,,,,,,,,Final,Oregon State vs. Gonzaga
124,3/19/2016,WHJ,2000,JAX,07:25.4,STET,08:01.0,,,,,,,,,,,,,Final,Stetson University vs. Jacksonville University
125,3/19/2016,WHJ,2000,LOMY,06:59.1,UCSB,07:09.5,,,,,,,,,,,,,Final,Freedom Cup/Berg Cup Regatta
126,3/19/2016,WHJ,2000,PENN,06:37.1,BC,06:49.1,STJO,06:51.0,,,,,,,,,,,Final,Schuylkill Racing
127,3/19/2016,WHJ,2000,SACS,06:39.7,SDSU,06:46.1,,,,,,,,,,,,,Final,Lake Natoma Racing
128,3/19/2016,WHJ,2000,SDSU,07:03.6,STMY,07:12.2,,,,,,,,,,,,,Final,Lake Natoma Racing
129,3/19/2016,WHJ,2000,TULS,08:11.2,KAST,08:20.8,,,,,,,,,,,,,Final,Tulsa vs. Kansas State
130,3/19/2016,WHJ,2000,UVA,06:35.1,YALE,06:39.7,,,,,,,,,,,,,Final,University of Virginia vs. Yale
131,3/19/2016,WHV,,CCHR,08:50.6,TULN,09:14.6,,,,,,,,,,,,,Final,Vanderbilt Invite
132,3/19/2016,WHV,,VAND,08:18.7,TULN,09:16.2,,,,,,,,,,,,,Final,Vanderbilt Invite
133,3/19/2016,WHV,,VAND,08:20.5,CCHR,08:51.9,,,,,,,,,,,,,Final,Vanderbilt Invite
134,3/19/2016,WHV,2000,ALAB,06:33.7,STMY,06:41.6,,,,,,,,,,,,,Final,Lake Natoma Racing
135,3/19/2016,WHV,2000,ALAB,06:47.1,SACS,06:48.7,,,,,,,,,,,,,Final,Lake Natoma Racing
136,3/19/2016,WHV,2000,ALAB,07:22.6,DRAK,07:37.7,,,,,,,,,,,,,Final,University of Alabama vs. Drake University
137,3/19/2016,WHV,2000,BARR,06:58.4,FLTC,07:02.3,,,,,,,,,,,,,Final,Governor's Cup 2016 - FIT vs Barry
138,3/19/2016,WHV,2000,BC,06:41.0,TEMP,06:47.1,,,,,,,,,,,,,Final,Schuylkill Racing
139,3/19/2016,WHV,2000,BRYN,06:56.0,SUSQ,07:33.0,HAVE,07:38.0,,,,,,,,,,,Final,Bryn Mawr College vs. Haverford College
140,3/19/2016,WHV,2000,DUKE,06:29.8,CLEM,06:34.3,UNC,06:42.7,,,,,,,,,,,Final,Carolinas Cup
141,3/19/2016,WHV,2000,GONZ,06:38.7,ORST,06:41.0,,,,,,,,,,,,,Final,Oregon State vs. Gonzaga
142,3/19/2016,WHV,2000,JAX,06:58.5,STET,07:24.1,,,,,,,,,,,,,Final,Stetson University vs. Jacksonville University
143,3/19/2016,WHV,2000,KAST,08:03.5,TULS,08:08.1,,,,,,,,,,,,,Final,Tulsa vs. Kansas State
144,3/19/2016,WHV,2000,LOMY,06:39.3,UCSB,06:46.3,OC,06:52.1,CSLB,07:05.1,UCIR,07:10.6,,,,,,,Final,Freedom Cup/Berg Cup Regatta
145,3/19/2016,WHV,2000,PENN,06:20.8,BC,06:27.9,STJO,06:35.9,,,,,,,,,,,Final,Schuylkill Racing
146,3/19/2016,WHV,2000,SDSU,06:24.6,SACS,06:27.4,,,,,,,,,,,,,Final,Lake Natoma Racing
147,3/19/2016,WHV,2000,SDSU,06:47.7,STMY,06:57.9,,,,,,,,,,,,,Final,Lake Natoma Racing
148,3/19/2016,WHV,2000,STJO,06:50.5,DELA,07:00.7,,,,,,,,,,,,,Final,Schuylkill Racing
149,3/19/2016,WHV,2000,TEMP,06:36.1,LEHI,06:44.7,DELA,06:49.4,,,,,,,,,,,Final,Schuylkill Racing
150,3/19/2016,WHV,2000,UVA,06:28.4,YALE,06:29.7,,,,,,,,,,,,,Final,University of Virginia vs. Yale
151,3/20/2016,MHJ,,MINN,07:01.1,CONN,07:22.7,GATC,07:28.1,CLEM,07:46.2,UGA,07:55.9,GENS,08:09.6,,,,,Final,John Hunter Regatta
152,3/20/2016,MHJ,1950,COLO,06:30.0,TEX,06:33.0,,,,,,,,,,,,,Final,Texas Crew vs. Colorado
153,3/20/2016,MHJ,2000,UCIR,06:27.0,LOMY,06:29.0,,,,,,,,,,,,,Final,Parker Cup
154,3/20/2016,MHV,,ITHA,06:34.8,MINN,06:34.8,GATC,06:39.9,CONN,06:46.5,FLA,06:54.3,CFLA,07:04.3,,,,,Final,John Hunter Regatta
155,3/20/2016,MHV,,GATC,06:47.1,CONN,06:48.0,CFLA,06:51.3,UNH,06:53.1,UGA,07:04.3,EMOR,07:25.7,DUKE,08:18.0,,,Heat,John Hunter Regatta
156,3/20/2016,MHV,,MINN,06:43.1,ITHA,06:45.8,FLA,07:00.1,GENS,07:07.0,NCST,07:19.7,CLEM,07:22.5,,,,,Heat,John Hunter Regatta
157,3/20/2016,MHV,1950,TEX,06:05.0,COLO,06:12.0,,,,,,,,,,,,,Final,Texas Crew vs. Colorado
158,3/20/2016,MHV,2000,UCIR,06:07.0,LOMY,06:09.0,SDSU,06:13.0,,,,,,,,,,,Final,Parker Cup
159,3/20/2016,WHJ,,CLEC,08:13.0,GENS,08:38.3,,,,,,,,,,,,,Final,John Hunter Regatta
160,3/20/2016,WHJ,,TRIN,08:01.4,UNH,08:07.4,ITHA,08:12.6,SMIT,08:34.0,FLA,09:02.6,,,,,,,Final,John Hunter Regatta
161,3/20/2016,WHJ,1900,LECL,07:26.2,PACL,07:50.8,,,,,,,,,,,,,Final,Hagg Lake Invitational
162,3/20/2016,WHJ,1900,LECL,07:39.7,WLMT,07:44.8,,,,,,,,,,,,,Final,Hagg Lake Invitational
163,3/20/2016,WHJ,1900,PACL,07:31.5,WLMT,07:50.8,,,,,,,,,,,,,Final,Hagg Lake Invitational
164,3/20/2016,WHJ,1900,PACL,07:44.3,ORGN,08:29.6,,,,,,,,,,,,,Final,Hagg Lake Invitational
165,3/20/2016,WHJ,2000,ALAB,06:31.4,SDSU,06:42.0,,,,,,,,,,,,,Final,Alabama vs. San Diego State
166,3/20/2016,WHJ,2000,COLU,06:54.5,UMIA,07:04.1,,,,,,,,,,,,,Final,Governor's Cup 2016
167,3/20/2016,WHJ,2000,UMIA,07:11.9,FLTC,07:40.0,,,,,,,,,,,,,Final,Governor's Cup 2016
168,3/20/2016,WHV,,ITHA,07:26.1,TRIN,07:32.4,UNH,07:38.8,CLEC,07:47.5,GATC,08:00.8,GENS,08:14.9,,,,,Final,John Hunter Regatta
169,3/20/2016,WHV,,ITHA,07:41.2,GENS,08:00.6,EMOR,08:02.7,LSU,08:30.3,WHEA,09:03.3,,,,,,,Heat,John Hunter Regatta
170,3/20/2016,WHV,,TRIN,07:45.7,CLEC,07:51.2,FLA,08:11.4,UGA,08:25.7,WAKE,09:10.5,,,,,,,Heat,John Hunter Regatta
171,3/20/2016,WHV,,UNH,07:48.3,GATC,08:01.1,SMIT,08:07.4,UCHR,08:16.1,DAVS,09:29.8,,,,,,,Heat,John Hunter Regatta
172,3/20/2016,WHV,1900,LECL,07:22.5,PACI,08:28.6,,,,,,,,,,,,,Final,Hagg Lake Invitational
173,3/20/2016,WHV,1900,PACL,06:42.9,LECL,06:48.2,ORGN,07:21.4,,,,,,,,,,,Final,Hagg Lake Invitational
174,3/20/2016,WHV,1900,PACL,07:04.3,WLMT,07:37.1,,,,,,,,,,,,,Final,Hagg Lake Invitational
175,3/20/2016,WHV,1900,WLMT,07:22.6,PACI,08:09.8,,,,,,,,,,,,,Final,Hagg Lake Invitational
176,3/20/2016,WHV,1950,TEXC,07:08.0,COLO,07:13.0,,,,,,,,,,,,,Final,Texas Crew vs. Colorado
177,3/20/2016,WHV,2000,COLU,06:47.9,BARR,07:00.5,,,,,,,,,,,,,Final,Governor's Cup 2016
178,3/20/2016,WHV,2000,SDSU,06:22.1,ALAB,06:27.3,,,,,,,,,,,,,Final,Alabama vs. San Diego State
179,3/20/2016,WHV,2000,UMIA,06:45.7,COLU,06:50.2,,,,,,,,,,,,,Final,Governor's Cup 2016
180,3/20/2016,WHV,2000,UMIA,06:45.8,FLTC,07:10.1,,,,,,,,,,,,,Final,Governor's Cup 2016
181,3/24/2016,WHV,2000,WLMT,08:18.3,CHCO,08:40.5,,,,,,,,,,,,,Final,Chico State University vs. Willamette University
182,3/25/2016,MHJ,2000,YALE,05:54.7,BRWN,06:00.5,,,,,,,,,,,,,Final,Albert Cup
183,3/25/2016,MHV,2000,YALE,05:44.0,BRWN,05:53.0,,,,,,,,,,,,,Final,Albert Cup
184,3/25/2016,MHV,500,COLO,01:30.0,OKC*,01:37.9,,,,,,,,,,,,,Final,Oklahoma City vs. Colorado
185,3/25/2016,WHJ,,WAST,06:54.8,GONZ,07:01.3,,,,,,,,,,,,,Final,Gonzaga vs. Washington State
186,3/25/2016,WHJ,2000,OLDD,07:11.0,GEOR,07:17.6,,,,,,,,,,,,,Final,Lake Wheeler Racing
187,3/25/2016,WHJ,2000,OLDD,07:11.0,WV,07:21.7,,,,,,,,,,,,,Final,Lake Wheeler Racing
188,3/25/2016,WHJ,2000,UNC,07:15.3,GEOR,07:36.9,,,,,,,,,,,,,Final,Lake Wheeler Racing
189,3/25/2016,WHJ,2000,USD,07:01.8,ND,07:06.5,,,,,,,,,,,,,Final,Longhorn Invitational: Notre Dame vs. San Diego
190,3/25/2016,WHJ,2000,WV,06:58.1,UNC,07:04.4,,,,,,,,,,,,,Final,Lake Wheeler Racing
191,3/25/2016,WHV,,GONZ*,06:40.6,WAST*,06:41.9,,,,,,,,,,,,,Final,Gonzaga vs. Washington State
192,3/25/2016,WHV,2000,ND,07:00.1,USD,07:04.3,,,,,,,,,,,,,Final,Longhorn Invitational: Notre Dame vs. San Diego
193,3/25/2016,WHV,2000,OLDD,06:50.8,GEOR,06:56.1,,,,,,,,,,,,,Final,Lake Wheeler Racing
194,3/25/2016,WHV,2000,OLDD,07:01.0,WV,07:10.3,,,,,,,,,,,,,Final,Lake Wheeler Racing
195,3/25/2016,WHV,2000,SACH,07:32.5,IONA,07:51.3,MANH,09:02.7,,,,,,,,,,,Final,Iona/Sacred Heart/Manhattan
196,3/25/2016,WHV,2000,UNC,06:52.5,WV,06:54.1,,,,,,,,,,,,,Final,Lake Wheeler Racing
