RaceId,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
207,2011-03-25,WHV,0,FLTC,7:17.7,UCSD,7:30.5,,,,,,,,,,,,,Final,DII Duals
208,2011-03-25,WHV,0,FLTC,7:15.7,UCHR,7:57.0,,,,,,,,,,,,,Final,DII Duals
209,2011-03-25,WHV,0,BARR,7:00.8,UCSD,7:17.5,,,,,,,,,,,,,Final,DII Duals
210,2011-03-25,WHV,0,NOVS,7:02.7,FAIR,7:25.8,,,,,,,,,,,,,Final,DII Duals
211,2011-03-25,WHV,0,BARR,7:13.9,UCHR,8:04.1,,,,,,,,,,,,,Final,DII Duals
212,2011-03-25,WHV,0,NOVS,7:07.5,UCSD,7:23.2,,,,,,,,,,,,,Final,DII Duals
213,2011-03-25,WHV,0,FLTC,7:15.6,FAIR,7:33.0,,,,,,,,,,,,,Final,DII Duals
214,2011-03-25,MHV,1800,STLA,7:40.1,RIT,7:44.8,,,,,,,,,,,,,Final,RIT vs. St Lawrence
215,2011-03-25,MHJ,1800,RIT,7:47.2,STLA,8:26.7,,,,,,,,,,,,,Final,RIT vs. St Lawrence
216,2011-03-26,MLV,2000,PRIN,6:11.8,NAVY,6:20.8,MIT,6:43.4,,,,,,,,,,,Final,The Murtaugh Cup
217,2011-03-26,MLJ,2000,PRIN,6:24.5,NAVY,6:34.2,,,,,,,,,,,,,Final,The Murtaugh Cup
218,2011-03-26,MLN,2000,PRIN,6:29.3,NAVY,6:32.1,MIT,7:06.9,,,,,,,,,,,Final,The Murtaugh Cup
219,2011-03-26,MHV,2000,PENN,5:40.3,GW,5:47.3,,,,,,,,,,,,,Final,McCausland Cup
220,2011-03-26,MHJ,2000,PENN,5:35.8,GW,5:52.6,,,,,,,,,,,,,Final,McCausland Cup
221,2011-03-26,MHN,2000,GW,5:46.0,PENN,5:46.8,,,,,,,,,,,,,Final,McCausland Cup
222,2011-03-26,MHV,2000,COLU,5:55.7,RUTG,6:06.7,,,,,,,,,,,,,Final,Collins Cup
223,2011-03-26,MHJ,2000,COLU,6:07.3,RUTG,6:23.5,,,,,,,,,,,,,Final,Collins Cup
224,2011-03-26,MHN,2000,COLU,6:04.4,RUTG,6:25.3,,,,,,,,,,,,,Final,Collins Cup
225,2011-03-26,MHV,2000,BRWN,5:45.5,YALE,5:46.0,,,,,,,,,,,,,Final,Brown University vs. Yale University
226,2011-03-26,MHJ,2000,YALE,6:03.2,BRWN,6:07.6,,,,,,,,,,,,,Final,Brown University vs. Yale University
227,2011-03-26,MHN,2000,BRWN,6:12.8,YALE,6:13.8,,,,,,,,,,,,,Final,Brown University vs. Yale University
228,2011-03-26,WHV,2000,LOUV,6:31.0,TENN,6:33.9,,,,,,,,,,,,,Final,Tennessee vs. Louisville
229,2011-03-26,WHJ,2000,TENN,6:34.6,LOUV,6:45.7,,,,,,,,,,,,,Final,Tennessee vs. Louisville
230,2011-03-26,WHV,2000,WAST,7:01.9,GONZ,7:18.6,,,,,,,,,,,,,Final,Gonzaga vs. Washington State
231,2011-03-26,WHJ,2000,WAST,7:13.1,GONZ,7:28.5,,,,,,,,,,,,,Final,Gonzaga vs. Washington State
232,2011-03-26,WHV,0,CAL,6:46.1,UCLA,7:03.3,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
233,2011-03-26,WHV,0,STAN,6:37.9,UVA,6:41.0,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
234,2011-03-26,WHJ,0,CAL,6:50.7,UCLA,6:59.5,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
235,2011-03-26,WHJ,0,UVA,6:42.1,STAN,6:46.9,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
236,2011-03-26,WHV,0,STMY,7:49.0,SCLA,8:11.8,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
237,2011-03-26,WHJ,0,STMY,8:25.3,SCLA,8:45.3,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
238,2011-03-26,WHV,2000,OC,7:12.6,LOMY,7:13.6,UCIR,7:40.2,CHAP,8:06.6,C,8,,,,,,,Final,Berg Cup
239,2011-03-26,WHV,2000,RADC,7:25.9,TULS,7:53.9,,,,,,,,,,,,,Final,Harvard-Radcliffe vs. University of Tulsa
240,2011-03-26,WHJ,2000,RADC,7:48.0,TULS,8:18.2,,,,,,,,,,,,,Final,Harvard-Radcliffe vs. University of Tulsa
241,2011-03-26,WHV,2000,BU,7:50.0,SYRA,7:53.7,,,,,,,,,,,,,Final,Kittell Cup
242,2011-03-26,WHJ,2000,BU,8:02.0,SYRA,8:13.0,,,,,,,,,,,,,Final,Kittell Cup
243,2011-03-26,WHV,2000,PRIN,7:03.8,BRWN,7:06.3,MIST,7:10.0,,,,,,,,,,,Final,Class of 1987 Trophy
244,2011-03-26,WHJ,2000,PRIN,7:15.2,BRWN,7:19.2,MIST,7:27.7,,,,,,,,,,,Final,Class of 1987 Trophy
245,2011-03-26,WHV,2000,GEOR,6:12.5,UNC,6:14.4,,,,,,,,,,,,,Final,Class of 2006 Cup
246,2011-03-26,WHJ,2000,GEOR,6:20.4,UNC,6:24.2,,,,,,,,,,,,,Final,Class of 2006 Cup
247,2011-03-26,MHV,2000,WESL,5:52.5,CSTG,5:55.1,,,,,,,,,,,,,Final,Coast Guard vs. Wesleyan
248,2011-03-26,MHJ,2000,WESL,0:00.0,CSTG,0:01.0,,,,,,,,,,,,,Final,Coast Guard vs. Wesleyan
249,2011-03-26,WHV,2000,CSTG,6:28.0,WESL,6:39.2,,,,,,,,,,,,,Final,Coast Guard vs. Wesleyan
250,2011-03-26,WHJ,2000,WESL,5:40.5,CSTG,5:49.4,,,,,,,,,,,,,Final,Coast Guard vs. Wesleyan
251,2011-03-26,WHV,2000,YALE,6:09.4,PENN,6:12.9,COLU,6:22.0,,,,,,,,,,,Final,Connell Cup
252,2011-03-26,WHJ,2000,YALE,6:16.2,COLU,6:27.8,PENN,6:28.3,,,,,,,,,,,Final,Connell Cup
253,2011-03-26,WHV,2000,URI,7:49.1,UNH,7:52.9,CONN,8:03.7,UMAS,8:07.6,,,,,,,,,Final,Rhode Island/UMass/UConn/UNH
254,2011-03-26,WHJ,2000,URI,8:15.4,UMAS,8:23.1,UNH,8:38.9,CONN,8:46.7,,,,,,,,,Final,Rhode Island/UMass/UConn/UNH
255,2011-03-26,WHV,2000,OHST,6:30.2,MICH,6:42.0,,,,,,,,,,,,,Final,Ohio State vs. Michigan
256,2011-03-26,WHJ,2000,OHST,6:37.6,MICH,6:46.3,,,,,,,,,,,,,Final,Ohio State vs. Michigan
257,2011-03-26,WHV,2000,COK,7:15.9,OKC,7:17.1,,,,,,,,,,,,,Final,Stroklahoma
258,2011-03-26,MHV,1750,JCAR,6:08.8,CWES,7:06.8,,,,,,,,,,,,,Final,Cleveland Collegiate Regatta
259,2011-03-26,WHV,1750,JCAR,7:28.5,CWES,7:37.4,,,,,,,,,,,,,Final,Cleveland Collegiate Regatta
260,2011-03-26,MHN,0,MRST,6:22.2,WASC,6:34.2,LEHI,6:41.2,USMM,6:57.2,D,7,F,7,,,,,Heat2,Murphy Cup
261,2011-03-26,MHN,0,LASL,6:15.2,FORD,6:46.1,LAFA,6:48.4,PITT,7:11.4,,,,,,,,,Heat2,Murphy Cup
262,2011-03-26,MHN,0,UVA,5:58.9,DREX,6:04.1,LOYO,6:48.9,VILN,7:09.8,U,8,,,,,,,Heat2,Murphy Cup
263,2011-03-26,MHN,0,UVA,6:50.4,DREX,6:55.5,LASL,7:04.6,MRST,7:14.9,W,7,,,,,,,Final,Murphy Cup
264,2011-03-26,WHJ,0,BUCK,6:49.1,DELA,6:51.3,NAVY,6:53.8,FORD,7:02.3,V,7,S,7,,,,,Heat2,Murphy Cup
265,2011-03-26,WHJ,0,RUTG,6:48.1,DREX,6:51.1,GMAS,6:53.5,MRST,7:00.5,L,7,,,,,,,Heat2,Murphy Cup
266,2011-03-26,WHJ,0,STJO,6:47.1,GW,6:59.6,TEMP,7:15.7,DUQN,7:21.9,,,,,,,,,Heat2,Murphy Cup
267,2011-03-26,WHJ,0,STJO,6:45.9,BUCK,6:47.4,DELA,6:53.7,RUTG,7:02.8,D,7,G,7,,,,,Final,Murphy Cup
268,2011-03-26,MHJ,0,UVA,6:03.4,TEMP,6:09.8,COLG,6:31.9,FORD,6:34.5,,,,,,,,,Heat3,Murphy Cup
269,2011-03-26,MHJ,0,DREX,6:13.3,STJO,6:14.8,MRST,6:18.4,DELA,6:35.3,,,,,,,,,Heat3,Murphy Cup
270,2011-03-26,MHJ,0,UVA,6:06.4,TEMP,6:08.4,STJO,6:15.0,DREX,6:16.4,M,6,C,6,,,,,Final,Murphy Cup
271,2011-03-26,WHV,0,WASC,7:07.3,BRYN,7:17.8,FRMA,7:21.5,RSTC,8:14.4,,,,,,,,,Heat3,Murphy Cup
272,2011-03-26,WHV,0,DOWL,7:20.8,VASS,7:36.9,,,,,,,,,,,,,Heat2,Murphy Cup
273,2011-03-26,WHV,0,WASC,7:08.7,PHIL,7:22.5,FRMA,7:22.6,VASS,7:27.4,B,7,D,7,,,,,Final,Murphy Cup
274,2011-03-26,WHV,0,BUCK,6:48.8,COLG,6:49.4,GW,6:56.2,VILN,6:58.7,D,7,,,,,,,Heat1,Murphy Cup
275,2011-03-26,WHV,0,STJO,6:39.6,FORD,6:40.9,LOYO,6:52.9,LEHI,6:57.7,L,7,,,,,,,Heat1,Murphy Cup
276,2011-03-26,WHV,0,NAVY,6:37.9,GMAS,6:41.6,JAX,6:43.3,TEMP,6:45.9,R,7,P,7,,,,,Heat1,Murphy Cup
277,2011-03-26,WHV,0,RUTG,6:26.7,DREX,6:30.1,MRST,6:44.2,DELA,6:48.3,S,7,L,7,,,,,Heat1,Murphy Cup
278,2011-03-26,WHV,0,COLG,6:58.1,GMAS,6:58.3,JAX,7:02.5,DELA,7:05.9,T,7,M,7,,,,,Final,Murphy Cup
279,2011-03-26,WHV,0,RUTG,6:38.3,STJO,6:41.4,NAVY,6:43.9,DREX,6:47.1,B,6,F,6,,,,,Final,Murphy Cup
280,2011-03-26,MHV,0,JAX,5:57.0,STJO,6:06.7,WASC,6:13.0,,,,,,,,,,,Heat1,Murphy Cup
281,2011-03-26,MHV,0,MRST,5:59.0,DELA,6:00.6,FORD,6:13.5,PITT,6:22.8,S,7,,,,,,,Heat1,Murphy Cup
282,2011-03-26,MHV,0,TEMP,5:58.5,LASL,6:02.5,FRMA,6:19.1,PHIL,6:35.2,O,6,,,,,,,Heat1,Murphy Cup
283,2011-03-26,MHV,0,UVA,6:03.0,DREX,6:08.6,VILN,6:21.1,LEHI,6:24.0,R,6,V,6,,,,,Heat1,Murphy Cup
284,2011-03-26,MHV,0,DREX,6:07.5,FORD,6:14.2,STJO,6:14.9,WASC,6:21.1,F,6,,,,,,,Final,Murphy Cup
285,2011-03-26,MHV,0,UVA,5:51.8,TEMP,5:56.2,JAX,5:58.3,DELA,6:00.6,M,6,L,6,,,,,Final,Murphy Cup
286,2011-03-26,MHV,2000,TEX,6:27.3,COLO,6:34.1,WICH,6:45.8,,,,,,,,,,,Final,Texas v Colorado & Wichita State
287,2011-03-26,MHN,2000,WICH,6:59.5,TEX,7:04.4,COLO,7:07.9,,,,,,,,,,,Final,Texas v Colorado & Wichita State
288,2011-03-26,WHV,2000,WICH,7:26.7,TEXC,7:38.8,COLO,7:41.4,,,,,,,,,,,Final,Texas v Colorado & Wichita State
289,2011-03-26,MHV,0,LECL,6:44.0,WWAS,6:45.5,WAST,6:46.0,WLMT,6:54.2,P,6,P,7,,,,,Final,Daffodil Cup
290,2011-03-26,WHV,0,WWAS,6:54.7,PUGS,7:01.1,SPAC,7:02.6,LECL,7:16.4,O,7,W,7,P,7,,,Final,Daffodil Cup
291,2011-03-26,WHJ,0,WWAS,7:36.5,LECL,8:03.0,,,,,,,,,,,,,Final,Daffodil Cup
292,2011-03-26,MHN,0,WAST,6:56.6,WWAS,7:04.1,PACL,7:44.6,PUGS,7:58.8,,,,,,,,,Final,Daffodil Cup
293,2011-03-26,WHV,1800,STLA,7:35.1,RIT,7:57.7,,,,,,,,,,,,,Final,RIT vs. St Lawrence
294,2011-03-26,WHJ,1800,STLA,8:05.5,RIT,9:11.5,,,,,,,,,,,,,Final,RIT vs. St Lawrence
295,2011-03-26,MHV,1800,RIT,6:29.2,STLA,6:39.1,,,,,,,,,,,,,Final,RIT vs. St Lawrence
296,2011-03-26,MHJ,1800,RIT,6:46.6,STLA,7:09.4,,,,,,,,,,,,,Final,RIT vs. St Lawrence
297,2011-03-26,MHV,2000,MICH,6:20.7,MARI,6:29.8,,,,,,,,,,,,,Final,Univ. of Michigan vs. Marietta College
298,2011-03-26,MHJ,2000,MICH,6:16.0,MARI,6:39.7,,,,,,,,,,,,,Final,Univ. of Michigan vs. Marietta College
299,2011-03-26,MLV,2000,MARI,6:35.4,MICH,6:35.9,,,,,,,,,,,,,Final,Univ. of Michigan vs. Marietta College
300,2011-03-26,MHN,2000,MARI,6:22.5,MICH,6:24.2,,,,,,,,,,,,,Final,Univ. of Michigan vs. Marietta College
301,2011-03-26,WLV,0,STAN,7:07.9,WISC,7:13.4,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - LW Events
302,2011-03-26,WLV,0,PRIN,7:06.3,STMY,7:18.7,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - LW Events
303,2011-03-26,WLV,0,PRIN,7:19.3,WISC,7:30.2,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - LW Events
304,2011-03-26,MLV,2000,HARV,6:36.1,DELA,6:47.2,,,,,,,,,,,,,Final,Harvard vs. Delaware
305,2011-03-26,MLJ,2000,HARV,6:45.5,DELA,7:05.1,,,,,,,,,,,,,Final,Harvard vs. Delaware
306,2011-03-26,MLN,2000,DELA,7:07.5,HARV,7:12.5,,,,,,,,,,,,,Final,Harvard vs. Delaware
307,2011-03-26,MHV,2000,PURD,6:29.3,MARI,6:33.8,,,,,,,,,,,,,Final,56th Annual MC-Purdue Challenge Cup
308,2011-03-26,MHJ,2000,PURD,6:34.8,MARI,6:34.9,,,,,,,,,,,,,Final,56th Annual MC-Purdue Challenge Cup
309,2011-03-26,MLV,2000,MARI,6:41.9,PURD,6:59.7,,,,,,,,,,,,,Final,56th Annual MC-Purdue Challenge Cup
310,2011-03-26,MLN,2000,PURD,6:23.5,MARI,6:35.5,,,,,,,,,,,,,Final,56th Annual MC-Purdue Challenge Cup
311,2011-03-26,WHV,0,UCDV,8:13.4,UCSB,8:53.8,,,,,,,,,,,,,Final,UCDavis vs UCSB
312,2011-03-26,MHV,0,UCSB,6:56.8,UCDV,7:07.1,,,,,,,,,,,,,Final,UCDavis vs UCSB
313,2011-03-26,MHJ,0,UCDV,7:25.4,UCSB,7:48.0,,,,,,,,,,,,,Final,UCDavis vs UCSB
314,2011-03-26,MHN,0,UCDV,7:55.4,UCSB,8:03.7,,,,,,,,,,,,,Final,UCDavis vs UCSB
315,2011-03-26,WHV,0,EMOR,6:57.2,COLB,7:01.5,FLA,7:04.4,VAND,7:18.7,C,7,,,,,,,Heat3,John Hunter Regatta
316,2011-03-26,WHV,0,GATC,7:04.2,ROLL,7:18.5,CCHR,7:23.3,NWST,7:30.7,,,,,,,,,Heat3,John Hunter Regatta
317,2011-03-26,WHV,0,EMOR,6:58.1,GATC,7:01.7,FLA,7:03.6,VAND,7:26.1,C,7,,,,,,,Final,John Hunter Regatta
318,2011-03-26,MHV,0,EMOR,6:27.0,CLEM,6:28.7,UTCH,6:30.9,NCST,6:45.1,L,6,,,,,,,Heat3,John Hunter Regatta
319,2011-03-26,MHV,0,GATC,6:12.9,COLB,6:17.8,FLA,6:19.8,ROLL,6:21.5,V,6,N,6,,,,,Heat3,John Hunter Regatta
320,2011-03-26,MHV,0,GATC,6:10.7,FLA,6:15.4,EMOR,6:26.3,UTCH,6:33.4,C,6,,,,,,,Final,John Hunter Regatta
321,2011-03-26,MHN,0,FLA,6:17.4,VT,6:24.1,GATC,6:26.2,VAND,6:38.0,E,6,C,6,,,,,Final,John Hunter Regatta
322,2011-03-26,MHN,0,LSU,6:46.7,WHEA,7:08.8,UTCH,7:14.2,NWST,7:14.6,N,7,A,7,,,,,Final,John Hunter Regatta
323,2011-03-26,WHJ,0,GATC,7:20.0,FLA,7:20.5,EMOR,7:41.6,VAND,7:52.5,N,8,,,,,,,Final,John Hunter Regatta
324,2011-03-26,MHJ,0,VAND,6:34.6,FLA,6:39.0,CLEM,6:52.0,UTCH,7:14.0,,,,,,,,,Final,John Hunter Regatta
325,2011-03-27,MHV,1600,COLO,5:48.5,WICH,5:54.7,,,,,,,,,,,,,Final,Wichita State vs. Colorado
326,2011-03-27,MHN,1600,WICH,6:04.7,COLO,6:13.9,,,,,,,,,,,,,Final,Wichita State vs. Colorado
327,2011-03-27,WHV,1600,WICH,6:48.4,COLO,7:07.3,,,,,,,,,,,,,Final,Wichita State vs. Colorado
328,2011-03-27,MHV,2000,ND,6:12.0,PURD,6:22.9,,,,,,,,,,,,,Final,Notre Dame vs. Purdue
329,2011-03-27,MHJ,2000,PURD,6:16.0,ND,6:16.1,,,,,,,,,,,,,Final,Notre Dame vs. Purdue
330,2011-03-27,MHN,2000,PURD,6:28.0,ND,6:38.4,,,,,,,,,,,,,Final,Notre Dame vs. Purdue
331,2011-03-27,WHV,2000,INDI,6:28.0,ND,6:29.0,PURD,6:46.9,EMIC,7:25.0,,,,,,,,,Final,Indiana/Notre Dame/Purdue/Eastern Michigan
332,2011-03-27,WHJ,2000,INDI,6:32.0,ND,6:37.9,PURD,7:08.8,,,,,,,,,,,Final,Indiana/Notre Dame/Purdue/Eastern Michigan
333,2011-03-27,WHV,0,CAL,6:28.6,UVA,6:31.1,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
334,2011-03-27,WHV,0,STAN,6:31.6,UCLA,6:38.9,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
335,2011-03-27,WHJ,0,STAN,6:40.8,UCLA,6:51.6,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
336,2011-03-27,WHJ,0,UVA,6:40.4,CAL,6:48.5,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - DI Events
337,2011-03-27,WLV,0,WISC,6:55.4,STMY,7:10.3,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - LW Events
338,2011-03-27,WLV,0,PRIN,6:43.6,STAN,6:54.9,,,,,,,,,,,,,Final,PAC-10 Women's Challenge - LW Events
339,2011-03-27,WHV,0,UGA,8:10.4,CCHR,8:24.9,,,,,,,,,,,,,Final,Lanier Sprints
340,2011-03-27,MHV,0,CCHR,3:30.0,GAST,3:38.5,TENN,3:40.6,LSU,3:45.7,N,3,,,,,,,Final,Lanier Sprints
341,2011-04-01,WHV,2000,MIST,6:28.5,BU,6:56.3,,,,,,,,,,,,,Final,Dale England Cup Regatta
342,2011-04-01,WHJ,2000,MIST,6:52.0,BU,7:09.7,,,,,,,,,,,,,Final,Dale England Cup Regatta
343,2011-04-01,WHV,2000,INDI,6:39.0,GONZ,6:50.6,,,,,,,,,,,,,Final,Dale England Cup Regatta
344,2011-04-01,WHJ,2000,INDI,7:08.1,GONZ,7:23.4,,,,,,,,,,,,,Final,Dale England Cup Regatta
345,2011-04-02,MHV,0,UBC,5:59.3,UCIR,6:02.8,FORD,6:05.4,PURD,6:05.6,O,6,S,6,C,6,,,Heat2,San Diego Crew Classic
346,2011-04-02,MHV,0,ND,6:05.1,UCLA,6:07.1,SACS,6:08.2,BATE,6:13.5,U,6,U,6,L,6,,,Heat2,San Diego Crew Classic
347,2011-04-02,MHV,0,DREX,6:03.7,OKC,6:05.6,USD,6:08.4,WAST,6:09.1,M,6,A,6,,,,,Heat2,San Diego Crew Classic
348,2011-04-02,WHV,0,KAST,6:46.1,SDSU,6:54.0,DREX,6:55.5,LOMY,7:06.5,S,7,,,,,,,Heat1,San Diego Crew Classic
349,2011-04-02,WHV,0,SACS,6:59.1,GEOR,7:00.9,UVIC,7:01.3,STMY,7:02.2,F,7,U,7,,,,,Heat2,San Diego Crew Classic
350,2011-04-02,WHV,0,TULS,6:48.1,ALAB,6:48.9,BATE,6:54.7,SMU,7:04.1,U,7,,,,,,,Heat2,San Diego Crew Classic
351,2011-04-02,MHV,0,CAL,5:49.0,ORST,5:59.9,MICH,6:01.8,BUCK,6:02.0,,,,,,,,,Heat3,San Diego Crew Classic
352,2011-04-02,MHV,0,STAN,5:56.0,TEMP,6:01.1,UCSD,6:01.6,JAX,6:03.8,N,6,,,,,,,Heat3,San Diego Crew Classic
353,2011-04-02,WHV,0,USC,6:20.8,CAL,6:26.9,WAST,6:34.1,UCLA,6:36.0,U,6,I,6,,,,,Heat3,San Diego Crew Classic
354,2011-04-02,WHV,0,STAN,6:24.0,WASH,6:29.9,WISC,6:30.8,OKLA,6:35.9,O,6,P,6,,,,,Heat3,San Diego Crew Classic
355,2011-04-02,WHV,0,OC,7:05.4,UCSD,7:21.7,UCIR,7:25.0,CSLB,7:45.6,C,7,,,,,,,Heat2,San Diego Crew Classic
356,2011-04-02,WHV,0,UCSB,7:04.6,MILL,7:11.3,COK,7:17.1,SONO,7:18.8,,,,,,,,,Heat3,San Diego Crew Classic
357,2011-04-02,WLV,0,STAN,6:41.7,UVIC,6:48.3,UBC,6:59.9,GEOR,7:04.8,,,,,,,,,Final,San Diego Crew Classic
358,2011-04-02,MHN,0,CAL,5:58.0,USD,6:24.7,WAST,6:29.4,AZST,6:39.2,S,6,,,,,,,Heat2,San Diego Crew Classic
359,2011-04-02,MHN,0,UCSD,6:14.5,ORST,6:16.9,UCLA,6:45.7,USC,7:22.5,,,,,,,,,Heat2,San Diego Crew Classic
360,2011-04-02,MHN,0,OC,6:18.1,UCSB,6:25.8,UCDV,6:31.5,CSLB,6:46.4,U,6,S,7,,,,,Heat2,San Diego Crew Classic
361,2011-04-02,WHJ,0,USC,6:41.6,WISC,6:43.5,SACS,6:58.6,OKLA,7:03.7,G,7,B,7,L,7,,,Heat2,San Diego Crew Classic
362,2011-04-02,WHJ,0,STAN,6:42.3,WAST,6:48.8,IOWA,6:53.0,USD,7:04.6,T,7,F,7,,,,,Heat2,San Diego Crew Classic
363,2011-04-02,WHJ,0,WASH,6:40.7,UCLA,6:46.9,ALAB,6:52.7,ORST,6:54.3,K,7,S,7,S,7,,,Heat2,San Diego Crew Classic
364,2011-04-02,MHJ,0,STAN,6:11.4,ND,6:20.4,UCDV,6:26.1,BATE,6:30.4,O,6,,,,,,,Heat2,San Diego Crew Classic
365,2011-04-02,MHJ,0,CAL,6:03.8,ORST,6:13.7,UCSD,6:13.7,UCIR,6:37.8,U,6,S,6,,,,,Heat3,San Diego Crew Classic
366,2011-04-02,MHV,0,OC,6:05.9,UCDV,6:11.2,SONO,6:15.7,MINN,6:20.9,U,6,,,,,,,Final,San Diego Crew Classic
367,2011-04-02,WHV,0,FORD,6:53.6,UBC,6:57.7,UCDV,6:59.5,LOMY,7:05.7,S,7,,,,,,,Final,San Diego Crew Classic
368,2011-04-02,MLV,0,CAL,6:23.9,WAST,6:28.7,,,,,,,,,,,,,Final,San Diego Crew Classic
369,2011-04-02,WHJ,0,USD,6:52.3,KAST,6:59.3,BATE,6:59.6,TULS,7:01.6,G,7,S,7,,,,,Final,San Diego Crew Classic
370,2011-04-02,MHN,0,WAST,6:18.3,UCDV,6:21.9,AZST,6:28.3,CSLB,6:32.6,,,,,,,,,Final,San Diego Crew Classic
371,2011-04-02,MLV,2000,DELA,6:25.4,COLU,6:27.5,,,,,,,,,,,,,Final,Columbia vs. Delaware Lwts
372,2011-04-02,MLJ,2000,DELA,6:47.5,COLU,7:07.5,,,,,,,,,,,,,Final,Columbia vs. Delaware Lwts
373,2011-04-02,MLN,2000,COLU,6:26.6,DELA,6:29.4,,,,,,,,,,,,,Final,Columbia vs. Delaware Lwts
374,2011-04-02,MLV,2000,YALE,6:05.5,NAVY,6:08.8,,,,,,,,,,,,,Final,Johnson Cup
375,2011-04-02,MLJ,2000,YALE,6:08.7,NAVY,6:11.8,,,,,,,,,,,,,Final,Johnson Cup
376,2011-04-02,MLN,2000,YALE,6:08.0,NAVY,6:16.3,,,,,,,,,,,,,Final,Johnson Cup
377,2011-04-02,MHN,0,VAND,7:18.0,CLEM,7:26.9,ALAB,7:39.8,NCST,7:53.5,U,8,C,8,,,,,Final,2011 Clemson Sprints Regatta
378,2011-04-02,MHV,0,VAND,6:37.5,CCHR,6:38.6,CLEM,6:39.6,NCST,7:01.0,M,7,,,,,,,Final,2011 Clemson Sprints Regatta
379,2011-04-02,MLV,2000,PRIN,5:58.7,GEOR,6:02.5,COLU,6:12.2,,,,,,,,,,,Final,Fosburgh Cup
380,2011-04-02,MLJ,2000,PRIN,6:09.4,GEOR,6:27.4,COLU,6:30.5,,,,,,,,,,,Final,Fosburgh Cup
381,2011-04-02,MLN,2000,PRIN,6:09.9,COLU,6:14.9,GEOR,6:20.3,,,,,,,,,,,Final,Fosburgh Cup
382,2011-04-02,MLV,2000,DELA,6:10.7,PENN,6:14.6,,,,,,,,,,,,,Final,UPenn vs. Delaware
383,2011-04-02,MLJ,2000,DELA,6:20.9,PENN,6:25.5,,,,,,,,,,,,,Final,UPenn vs. Delaware
384,2011-04-02,MLN,2000,PENN,6:16.6,DELA,6:20.8,,,,,,,,,,,,,Final,UPenn vs. Delaware
385,2011-04-02,MHV,2000,DELA,6:11.8,RUTG,6:13.1,,,,,,,,,,,,,Final,Rutgers v Delaware and Bucknell
386,2011-04-02,MHJ,2000,RUTG,6:16.0,BUCK,6:17.0,DELA,6:37.5,,,,,,,,,,,Final,Rutgers v Delaware and Bucknell
387,2011-04-02,MHN,2000,BUCK,6:14.8,RUTG,6:29.3,,,,,,,,,,,,,Final,Rutgers v Delaware and Bucknell
388,2011-04-02,MHN,2000,NORT,6:46.3,MIT,7:21.4,,,,,,,,,,,,,Final,Northeastern University vs. M.I.T.
389,2011-04-02,MHV,2000,PRIN,5:48.6,SYRA,5:55.1,GEOR,5:56.5,,,,,,,,,,,Final,Annual Skirmish
390,2011-04-02,MHJ,2000,PRIN,6:01.4,SYRA,6:04.7,GEOR,6:43.2,,,,,,,,,,,Final,Annual Skirmish
391,2011-04-02,MHN,2000,PRIN,6:06.3,SYRA,6:18.4,GEOR,6:24.9,,,,,,,,,,,Final,Annual Skirmish
392,2011-04-02,MHV,2000,BU,6:35.6,BRWN,6:42.4,,,,,,,,,,,,,Final,Boston University vs. Brown
393,2011-04-02,MHJ,2000,BRWN,7:00.0,BU,7:01.2,,,,,,,,,,,,,Final,Boston University vs. Brown
394,2011-04-02,MHN,2000,BU,6:49.0,BRWN,7:12.0,,,,,,,,,,,,,Final,Boston University vs. Brown
395,2011-04-02,MHV,2000,DART,5:53.6,HC,6:05.8,,,,,,,,,,,,,Final,Holy Cross vs. Dartmouth
396,2011-04-02,MHJ,2000,DART,6:08.2,HC,6:19.6,,,,,,,,,,,,,Final,Holy Cross vs. Dartmouth
397,2011-04-02,MHN,2000,DART,6:13.2,HC,6:17.4,,,,,,,,,,,,,Final,Holy Cross vs. Dartmouth
398,2011-04-02,MHV,2000,HARV,6:58.9,CORN,7:16.8,,,,,,,,,,,,,Final,Harvard University vs. Cornell University
399,2011-04-02,MHJ,2000,HARV,6:50.7,CORN,7:00.0,,,,,,,,,,,,,Final,Harvard University vs. Cornell University
400,2011-04-02,MHN,2000,HARV,6:48.3,CORN,7:02.6,,,,,,,,,,,,,Final,Harvard University vs. Cornell University
